time,value
1098000,1.65
1101600,1.42
1105200,1.42
1108800,1.65
1112400,2.31
1116000,2.8
1119600,2.62
1123200,2.67
1126800,2.7
1130400,2.74
1134000,2.81
1137600,2.8
1141200,2.62
1144800,2.38
1148400,2.48
1152000,2.97
1155600,2.78
1159200,2.27
1162800,1.79
1166400,1.53
1170000,1.52
1173600,1.66
1177200,1.91
1180800,1.53
1184400,1.73
1188000,2.83
1191600,3.82
1195200,3.98
1198800,3.76
1202400,3.44
1206000,3.01
1209600,1.45
1213200,1.33
1216800,1.09
1220400,1.02
1224000,1.51
1227600,1.74
1231200,1.19
1234800,1.43
1238400,3.24
1242000,4.63
1245600,5.29
1249200,5.45
1252800,5.35
1256400,5.11
1260000,5.2
1263600,5.14
1267200,4.06
1270800,2.48
1274400,1.12
1278000,0.88
1281600,0.94
1285200,1.11
1288800,1.25
1292400,1.46
1296000,1.69
1299600,1.82
1303200,1.68
1306800,1.44
1310400,1.21
1314000,1.04
1317600,0.96
1321200,0.8
1324800,1.24
1328400,0.86
1332000,1.08
1335600,1.23
1339200,1.16
1342800,1.17
1346400,1.31
1350000,0.93
1353600,0.57
1357200,0.59
1360800,0.54
1364400,0.39
1368000,0.28
1371600,0.24
1375200,0.48
1378800,0.82
1382400,1.03
1386000,1.15
1389600,1.23
1393200,1.31
1396800,1.35
1400400,1.37
1404000,1.4
1407600,1.37
1411200,1.66
1414800,2.09
1418400,2.72
1422000,3.08
1425600,3.32
1429200,3.43
1432800,3.44
1436400,2.58
1440000,1.58
1443600,1.6
1447200,1.57
1450800,1.45
1454400,1.35
1458000,1.28
1461600,1.22
1465200,1.17
1468800,1.14
1472400,1.08
1476000,1.03
1479600,0.97
1483200,0.91
1486800,0.85
1490400,0.8
1494000,0.79
1497600,1.0
1501200,1.23
1504800,0.81
1508400,0.94
1512000,1.33
1515600,1.65
1519200,1.86
1522800,1.2
1526400,1.02
1530000,1.04
1533600,1.07
1537200,1.13
1540800,1.17
1544400,1.18
1548000,1.23
1551600,1.3
1555200,1.37
1558800,1.46
1562400,1.64
1566000,1.81
1569600,1.74
1573200,1.58
1576800,1.43
1580400,1.16
1584000,0.81
1587600,0.43
1591200,0.84
1594800,1.65
1598400,1.9
1602000,1.7
1605600,1.27
1609200,0.75
1612800,0.57
1616400,0.7
1620000,0.72
1623600,0.7
1627200,0.7
1630800,0.68
1634400,0.61
1638000,0.56
1641600,0.83
1645200,1.05
1648800,1.22
1652400,1.39
1656000,1.47
1659600,1.43
1663200,1.25
1666800,0.95
1670400,0.59
1674000,0.67
1677600,0.17
1681200,0.84
1684800,1.47
1688400,2.18
1692000,2.6
1695600,1.62
1699200,1.54
1702800,1.47
1706400,1.47
1710000,1.45
1713600,1.34
1717200,1.33
1720800,1.36
1724400,1.35
1728000,1.33
1731600,1.33
1735200,1.33
1738800,1.3
1742400,1.21
1746000,1.07
1749600,0.96
1753200,0.87
1756800,0.81
1760400,0.49
1764000,1.1
1767600,1.72
1771200,2.07
1774800,2.33
1778400,2.46
1782000,1.59
1785600,1.35
1789200,1.4
1792800,1.38
1796400,1.35
1800000,1.28
1803600,1.22
1807200,1.26
1810800,1.38
1814400,1.38
1818000,1.38
1821600,1.41
1825200,1.46
1828800,1.47
1832400,1.47
1836000,1.46
1839600,1.39
1843200,1.49
1846800,1.48
1850400,0.89
1854000,1.07
1857600,1.03
1861200,1.05
1864800,1.24
1868400,1.14
1872000,1.03
1875600,1.2
1879200,1.25
1882800,1.23
1886400,1.17
1890000,1.09
1893600,0.96
1897200,0.8
1900800,0.54
1904400,0.25
1908000,0.41
1911600,0.66
1915200,0.89
1918800,1.06
1922400,1.16
1926000,1.15
1929600,1.59
1933200,2.13
1936800,2.12
1940400,1.77
1944000,1.38
1947600,0.76
1951200,0.13
1954800,0.43
1958400,0.72
1962000,0.59
1965600,0.65
1969200,1.13
1972800,1.72
1976400,3.13
1980000,4.17
1983600,4.05
1987200,3.71
1990800,3.18
1994400,2.81
1998000,2.28
2001600,2.19
2005200,2.23
2008800,2.28
2012400,2.51
2016000,3.97
2019600,5.81
2023200,6.73
2026800,6.6
2030400,6.41
2034000,6.16
2037600,5.77
2041200,4.97
2044800,2.48
2048400,1.56
2052000,1.35
2055600,1.3
2059200,1.32
2062800,1.33
2066400,1.38
2070000,1.43
2073600,1.44
2077200,1.43
2080800,1.38
2084400,1.33
2088000,1.27
2091600,1.24
2095200,1.24
2098800,1.18
2102400,1.35
2106000,1.35
2109600,1.67
2113200,2.4
2116800,3.09
2120400,3.72
2124000,4.39
2127600,4.83
2131200,3.98
2134800,3.33
2138400,2.77
2142000,2.2
2145600,1.7
2149200,1.67
2152800,1.97
2156400,2.08
2160000,1.93
2163600,1.77
2167200,1.68
2170800,1.63
2174400,1.51
2178000,1.39
2181600,1.37
2185200,1.37
2188800,2.09
2192400,2.64
2196000,3.0
2199600,3.18
2203200,3.23
2206800,3.2
2210400,3.15
2214000,2.28
2217600,1.32
2221200,1.39
2224800,1.39
2228400,1.39
2232000,1.42
2235600,1.5
2239200,1.61
2242800,1.73
2246400,1.8
2250000,1.8
2253600,1.79
2257200,1.77
2260800,1.67
2264400,1.56
2268000,1.48
2271600,1.39
2275200,1.96
2278800,1.98
2282400,2.26
2286000,2.72
2289600,2.99
2293200,3.32
2296800,3.72
2300400,3.35
2304000,2.02
2307600,1.82
2311200,1.55
2314800,1.36
2318400,1.34
2322000,1.33
2325600,1.38
2329200,1.43
2332800,1.43
2336400,1.39
2340000,1.32
2343600,1.22
2347200,1.03
2350800,0.84
2354400,0.8
2358000,0.81
2361600,0.8
2365200,0.99
2368800,1.39
2372400,1.76
2376000,1.93
2379600,1.96
2383200,1.85
2386800,1.13
2390400,1.04
2394000,1.2
2397600,1.29
2401200,1.35
2404800,1.38
2408400,1.36
2412000,1.29
2415600,1.18
2419200,2.12
2422800,2.14
2426400,2.33
2430000,2.64
2433600,2.92
2437200,3.28
2440800,3.49
2444400,4.7
2448000,6.91
2451600,8.3
2455200,8.55
2458800,8.63
2462400,8.62
2466000,8.46
2469600,8.02
2473200,7.11
2476800,4.42
2480400,2.15
2484000,1.7
2487600,1.58
2491200,1.6
2494800,1.58
2498400,1.57
2502000,1.6
2505600,1.58
2509200,1.48
2512800,1.39
2516400,1.35
2520000,1.48
2523600,2.32
2527200,3.52
2530800,4.53
2534400,4.93
2538000,4.78
2541600,5.66
2545200,6.75
2548800,6.72
2552400,6.43
2556000,6.03
2559600,5.22
2563200,3.11
2566800,2.43
2570400,2.28
2574000,2.46
2577600,3.66
2581200,5.99
2584800,7.24
2588400,7.21
2592000,6.7
2595600,5.59
2599200,4.38
2602800,4.2
2606400,5.1
2610000,5.97
2613600,5.84
2617200,5.67
2620800,6.7
2624400,7.44
2628000,7.81
2631600,8.06
2635200,8.45
2638800,8.73
2642400,8.7
2646000,8.31
2649600,6.58
2653200,4.46
2656800,3.08
2660400,2.17
2664000,1.8
2667600,1.64
2671200,1.7
2674800,1.8
2678400,1.7
2682000,1.54
2685600,1.4
2689200,1.24
2692800,1.1
2696400,0.99
2700000,0.88
2703600,1.16
2707200,1.68
2710800,2.86
2714400,3.97
2718000,4.71
2721600,5.13
2725200,5.34
2728800,5.29
2732400,4.7
2736000,2.38
2739600,2.28
2743200,2.47
2746800,2.35
2750400,2.14
2754000,1.99
2757600,1.89
2761200,1.86
2764800,1.92
2768400,1.97
2772000,1.96
2775600,1.94
2779200,1.85
2782800,1.83
2786400,1.87
2790000,2.23
2793600,3.07
2797200,4.19
2800800,4.72
2804400,5.29
2808000,6.02
2811600,6.47
2815200,6.54
2818800,6.08
2822400,4.63
2826000,3.36
2829600,2.7
2833200,2.33
2836800,2.14
2840400,2.04
2844000,2.02
2847600,1.74
2851200,1.6
2854800,1.5
2858400,1.42
2862000,1.4
2865600,1.42
2869200,1.58
2872800,1.83
2876400,3.09
2880000,4.5
2883600,5.33
2887200,5.71
2890800,6.09
2894400,6.39
2898000,6.69
2901600,6.86
2905200,6.46
2908800,4.13
2912400,1.94
2916000,1.67
2919600,1.77
2923200,1.9
2926800,2.06
2930400,2.22
2934000,2.23
2937600,2.29
2941200,2.39
2944800,2.41
2948400,2.35
2952000,1.92
2955600,1.39
2959200,1.07
2962800,1.7
2966400,1.49
2970000,1.53
2973600,2.08
2977200,2.55
2980800,2.95
2984400,3.44
2988000,3.92
2991600,4.18
2995200,3.2
2998800,3.42
3002400,3.73
3006000,3.05
3009600,2.49
3013200,2.31
3016800,2.72
3020400,3.27
3024000,9.06
3027600,9.04
3031200,8.9
3034800,8.76
3038400,8.3
3042000,8.08
3045600,8.17
3049200,8.13
3052800,8.13
3056400,8.25
3060000,8.2
3063600,7.9
3067200,7.67
3070800,7.48
3074400,7.4
3078000,7.18
3081600,6.33
3085200,5.47
3088800,4.35
3092400,3.6
3096000,3.75
3099600,3.85
3103200,3.66
3106800,2.79
3110400,2.46
3114000,2.26
3117600,1.95
3121200,1.4
3124800,0.55
3128400,0.18
3132000,0.41
3135600,0.69
3139200,1.86
3142800,2.97
3146400,3.85
3150000,4.51
3153600,5.04
3157200,5.43
3160800,5.68
3164400,5.71
3168000,4.41
3171600,2.94
3175200,2.35
3178800,2.63
3182400,3.13
3186000,3.39
3189600,3.53
3193200,3.49
3196800,3.15
3200400,2.74
3204000,2.59
3207600,2.53
3211200,2.41
3214800,2.33
3218400,2.46
3222000,3.1
3225600,4.43
3229200,5.88
3232800,6.5
3236400,6.63
3240000,6.71
3243600,6.72
3247200,6.67
3250800,6.19
3254400,4.11
3258000,2.89
3261600,2.88
3265200,3.08
3268800,3.22
3272400,3.28
3276000,3.19
3279600,2.95
3283200,2.72
3286800,2.55
3290400,2.49
3294000,2.47
3297600,2.5
3301200,2.61
3304800,2.75
3308400,3.22
3312000,4.6
3315600,6.45
3319200,8.39
3322800,9.06
3326400,9.15
3330000,8.86
3333600,8.23
3337200,7.28
3340800,5.46
3344400,4.43
3348000,4.11
3351600,3.8
3355200,3.39
3358800,3.24
3362400,3.11
3366000,3.01
3369600,2.68
3373200,2.37
3376800,2.29
3380400,2.23
3384000,2.19
3387600,2.3
3391200,2.79
3394800,3.13
3398400,4.33
3402000,5.53
3405600,5.88
3409200,5.8
3412800,5.68
3416400,5.6
3420000,5.51
3423600,5.16
3427200,3.13
3430800,2.42
3434400,2.64
3438000,3.11
3441600,3.46
3445200,3.75
3448800,3.82
3452400,3.48
3456000,3.11
3459600,2.75
3463200,2.61
3466800,2.44
3470400,2.34
3474000,2.53
3477600,3.04
3481200,4.14
3484800,5.38
3488400,7.37
3492000,8.7
3495600,8.97
3499200,8.85
3502800,8.54
3506400,8.03
3510000,6.98
3513600,4.98
3517200,4.67
3520800,4.92
3524400,5.32
3528000,5.47
3531600,5.68
3535200,6.18
3538800,6.17
3542400,5.72
3546000,4.64
3549600,4.09
3553200,3.25
3556800,3.0
3560400,2.68
3564000,2.42
3567600,2.28
3571200,3.53
3574800,4.71
3578400,4.88
3582000,4.99
3585600,5.17
3589200,5.37
3592800,5.46
3596400,5.16
3600000,3.11
3603600,1.57
3607200,1.23
3610800,1.09
3614400,0.81
3618000,0.5
3621600,0.57
3625200,0.8
3628800,0.97
3632400,0.94
3636000,0.91
3639600,0.89
3643200,0.94
3646800,1.06
3650400,1.28
3654000,2.03
3657600,3.21
3661200,3.34
3664800,3.25
3668400,3.14
3672000,3.05
3675600,2.99
3679200,2.99
3682800,2.81
3686400,1.46
3690000,1.64
3693600,1.69
3697200,1.45
3700800,1.16
3704400,0.94
3708000,0.92
3711600,1.13
3715200,1.25
3718800,1.13
3722400,1.01
3726000,1.12
3729600,1.28
3733200,1.4
3736800,1.59
3740400,2.13
3744000,3.67
3747600,5.2
3751200,6.13
3754800,6.27
3758400,5.95
3762000,5.51
3765600,4.93
3769200,2.84
3772800,1.72
3776400,1.51
3780000,1.38
3783600,1.28
3787200,1.31
3790800,1.44
3794400,1.55
3798000,1.61
3801600,1.69
3805200,1.78
3808800,1.78
3812400,1.77
3816000,1.75
3819600,1.84
3823200,2.1
3826800,2.63
3830400,3.8
3834000,5.92
3837600,8.24
3841200,9.05
3844800,9.07
3848400,8.72
3852000,8.02
3855600,6.31
3859200,3.77
3862800,3.01
3866400,2.89
3870000,2.79
3873600,2.85
3877200,3.53
3880800,3.6
3884400,3.04
3888000,2.66
3891600,2.88
3895200,3.57
3898800,4.24
3902400,4.26
3906000,3.83
3909600,3.55
3913200,3.85
3916800,5.64
3920400,6.32
3924000,6.6
3927600,6.66
3931200,6.54
3934800,6.43
3938400,6.13
3942000,5.37
3945600,2.48
3949200,1.04
3952800,0.37
3956400,0.86
3960000,1.28
3963600,1.59
3967200,1.75
3970800,1.73
3974400,1.71
3978000,1.73
3981600,1.77
3985200,1.81
3988800,1.73
3992400,1.61
3996000,1.67
3999600,1.87
4003200,3.42
4006800,6.91
4010400,8.95
4014000,9.12
4017600,8.79
4021200,8.19
4024800,7.57
4028400,6.99
4032000,5.8
4035600,4.29
4039200,2.76
4042800,1.77
4046400,1.59
4050000,1.68
4053600,1.87
4057200,1.96
4060800,1.94
4064400,1.86
4068000,1.73
4071600,1.63
4075200,1.51
4078800,1.48
4082400,1.5
4086000,1.86
4089600,3.13
4093200,3.28
4096800,3.56
4100400,3.9
4104000,4.33
4107600,4.79
4111200,5.06
4114800,4.84
4118400,2.74
4122000,1.43
4125600,1.3
4129200,1.54
4132800,1.92
4136400,2.24
4140000,2.47
4143600,2.62
4147200,2.59
4150800,2.34
4154400,2.12
4158000,1.98
4161600,1.81
4165200,1.62
4168800,1.48
4172400,1.46
4176000,2.77
4179600,3.48
4183200,4.84
4186800,5.62
4190400,6.14
4194000,6.4
4197600,6.3
4201200,5.67
4204800,3.08
4208400,1.62
4212000,1.13
4215600,1.1
4219200,1.19
4222800,1.32
4226400,1.53
4230000,1.76
4233600,2.06
4237200,1.73
4240800,1.61
4244400,1.63
4248000,1.69
4251600,1.79
4255200,1.95
4258800,2.41
4262400,4.54
4266000,6.25
4269600,6.89
4273200,7.04
4276800,7.03
4280400,7.03
4284000,7.17
4287600,7.04
4291200,5.78
4294800,4.77
4298400,4.53
4302000,4.51
4305600,4.6
4309200,4.3
4312800,3.42
4316400,2.94
4320000,3.21
4323600,3.77
4327200,4.18
4330800,4.63
4334400,5.11
4338000,5.53
4341600,5.54
4345200,5.33
4348800,5.69
4352400,6.92
4356000,7.39
4359600,7.51
4363200,7.47
4366800,7.52
4370400,7.45
4374000,6.47
4377600,4.31
4381200,3.71
4384800,3.79
4388400,3.88
4392000,3.89
4395600,3.8
4399200,3.88
4402800,3.88
4406400,3.78
4410000,3.61
4413600,3.36
4417200,3.11
4420800,2.8
4424400,2.59
4428000,2.41
4431600,2.23
4435200,3.1
4438800,2.89
4442400,3.54
4446000,4.42
4449600,4.64
4453200,4.75
4456800,4.56
4460400,2.82
4464000,2.03
4467600,2.18
4471200,2.42
4474800,2.52
4478400,2.46
4482000,2.4
4485600,2.39
4489200,2.36
4492800,2.26
4496400,2.08
4500000,1.89
4503600,1.76
4507200,1.63
4510800,1.57
4514400,1.56
4518000,1.53
4521600,2.31
4525200,2.96
4528800,4.14
4532400,4.83
4536000,5.42
4539600,5.88
4543200,6.1
4546800,5.57
4550400,3.95
4554000,3.1
4557600,2.9
4561200,3.13
4564800,3.4
4568400,3.59
4572000,3.54
4575600,3.7
4579200,4.45
4582800,4.58
4586400,4.69
4590000,4.97
4593600,4.69
4597200,4.5
4600800,4.76
4604400,4.83
4608000,4.7
4611600,5.14
4615200,6.12
4618800,6.39
4622400,6.81
4626000,6.97
4629600,6.66
4633200,5.61
4636800,2.75
4640400,1.67
4644000,1.48
4647600,1.67
4651200,2.05
4654800,2.66
4658400,3.49
4662000,3.61
4665600,3.6
4669200,3.65
4672800,3.71
4676400,3.78
4680000,3.32
4683600,3.29
4687200,3.75
4690800,4.55
4694400,5.43
4698000,7.76
4701600,8.73
4705200,8.68
4708800,8.39
4712400,8.02
4716000,7.41
4719600,6.08
4723200,2.7
4726800,1.33
4730400,1.05
4734000,0.83
4737600,0.89
4741200,1.06
4744800,1.23
4748400,1.35
4752000,1.45
4755600,1.54
4759200,1.6
4762800,1.65
4766400,1.69
4770000,1.74
4773600,1.77
4777200,1.76
4780800,2.25
4784400,2.62
4788000,2.42
4791600,2.9
4795200,2.9
4798800,2.75
4802400,2.29
4806000,0.97
4809600,1.02
4813200,1.15
4816800,1.23
4820400,1.29
4824000,1.34
4827600,1.34
4831200,1.35
4834800,1.37
4838400,0.96
4842000,1.03
4845600,1.06
4849200,1.14
4852800,1.14
4856400,1.08
4860000,1.04
4863600,0.98
4867200,1.12
4870800,2.09
4874400,3.8
4878000,4.93
4881600,5.97
4885200,6.75
4888800,6.89
4892400,5.34
4896000,3.24
4899600,3.68
4903200,4.26
4906800,3.58
4910400,2.94
4914000,2.55
4917600,2.31
4921200,2.2
4924800,2.1
4928400,2.06
4932000,2.01
4935600,1.91
4939200,1.83
4942800,1.85
4946400,1.94
4950000,2.1
4953600,3.39
4957200,4.64
4960800,6.49
4964400,7.35
4968000,7.73
4971600,7.74
4975200,7.33
4978800,6.25
4982400,3.39
4986000,2.05
4989600,1.77
4993200,1.82
4996800,1.98
5000400,2.24
5004000,2.38
5007600,2.23
5011200,2.01
5014800,2.06
5018400,2.21
5022000,2.37
5025600,2.26
5029200,2.07
5032800,1.96
5036400,2.04
5040000,3.12
5043600,4.48
5047200,6.54
5050800,7.54
5054400,8.11
5058000,8.07
5061600,7.69
5065200,7.04
5068800,5.25
5072400,3.84
5076000,3.18
5079600,2.67
5083200,2.42
5086800,2.34
5090400,2.61
5094000,2.93
5097600,3.52
5101200,3.16
5104800,2.5
5108400,2.26
5112000,2.22
5115600,2.23
5119200,2.23
5122800,2.99
5126400,4.81
5130000,4.77
5133600,4.32
5137200,4.33
5140800,4.96
5144400,5.79
5148000,6.49
5151600,6.76
5155200,6.03
5158800,4.0
5162400,2.35
5166000,1.68
5169600,1.48
5173200,1.31
5176800,1.19
5180400,1.07
5184000,0.77
5187600,0.38
5191200,0.14
5194800,0.64
5198400,0.94
5202000,1.1
5205600,1.22
5209200,1.48
5212800,3.32
5216400,4.56
5220000,5.32
5223600,5.5
5227200,5.19
5230800,4.64
5234400,4.13
5238000,3.54
5241600,1.66
5245200,1.63
5248800,1.64
5252400,1.57
5256000,1.48
5259600,1.44
5263200,1.4
5266800,1.35
5270400,1.36
5274000,1.29
5277600,1.2
5281200,1.14
5284800,1.22
5288400,1.3
5292000,1.17
5295600,1.08
5299200,2.05
5302800,3.24
5306400,5.29
5310000,6.21
5313600,6.66
5317200,7.12
5320800,7.11
5324400,6.51
5328000,4.04
5331600,2.78
5335200,2.47
5338800,2.38
5342400,2.44
5346000,2.45
5349600,2.42
5353200,2.45
5356800,2.31
5360400,2.05
5364000,1.85
5367600,1.84
5371200,1.76
5374800,1.7
5378400,1.67
5382000,1.61
5385600,2.41
5389200,2.57
5392800,3.14
5396400,4.04
5400000,4.82
5403600,5.51
5407200,5.96
5410800,5.93
5414400,3.95
5418000,2.14
5421600,1.71
5425200,1.67
5428800,1.81
5432400,2.08
5436000,2.41
5439600,2.51
5443200,1.24
5446800,1.28
5450400,1.35
5454000,1.45
5457600,1.5
5461200,1.48
5464800,1.88
5468400,2.06
5472000,2.19
5475600,2.56
5479200,2.75
5482800,2.82
5486400,2.78
5490000,2.73
5493600,2.71
5497200,2.62
5500800,2.26
5504400,1.02
5508000,1.07
5511600,1.22
5515200,1.44
5518800,1.59
5522400,1.65
5526000,1.67
5529600,1.64
5533200,1.65
5536800,1.67
5540400,1.65
5544000,1.5
5547600,1.32
5551200,1.17
5554800,1.07
5558400,2.25
5562000,3.7
5565600,4.26
5569200,4.92
5572800,5.56
5576400,6.06
5580000,6.17
5583600,5.85
5587200,5.31
5590800,2.65
5594400,1.91
5598000,1.8
5601600,1.79
5605200,1.85
5608800,1.95
5612400,2.05
5616000,2.12
5619600,2.18
5623200,2.17
5626800,2.21
5630400,2.45
5634000,2.8
5637600,4.52
5641200,6.16
5644800,8.59
5648400,10.9
5652000,11.94
5655600,12.13
5659200,12.08
5662800,11.87
5666400,11.37
5670000,10.86
5673600,9.74
5677200,7.53
5680800,5.08
5684400,3.54
5688000,2.88
5691600,2.72
5695200,2.9
5698800,3.25
5702400,3.87
5706000,4.57
5709600,3.68
5713200,3.53
5716800,3.77
5720400,4.08
5724000,5.78
5727600,8.22
5731200,9.62
5734800,10.65
5738400,13.15
5742000,14.52
5745600,14.42
5749200,13.59
5752800,12.23
5756400,10.89
5760000,9.65
5763600,7.45
5767200,3.78
5770800,2.64
5774400,2.82
5778000,2.7
5781600,1.97
5785200,1.52
5788800,1.38
5792400,1.21
5796000,0.94
5799600,0.58
5803200,0.41
5806800,0.52
5810400,0.92
5814000,0.54
5817600,0.83
5821200,1.39
5824800,2.21
5828400,2.94
5832000,3.54
5835600,4.05
5839200,4.46
5842800,4.51
5846400,4.04
5850000,1.77
5853600,1.52
5857200,1.57
5860800,1.5
5864400,1.25
5868000,0.76
5871600,0.68
5875200,0.93
5878800,1.07
5882400,1.14
5886000,0.83
5889600,0.53
5893200,0.96
5896800,1.11
5900400,3.21
5904000,3.44
5907600,2.29
5911200,1.34
5914800,1.78
5918400,2.64
5922000,3.49
5925600,4.34
5929200,4.67
5932800,4.75
5936400,2.78
5940000,2.16
5943600,2.36
5947200,3.24
5950800,4.29
5954400,4.19
5958000,3.37
5961600,3.95
5965200,4.99
5968800,5.34
5972400,6.1
5976000,5.83
5979600,5.43
5983200,5.87
5986800,6.67
5990400,8.4
5994000,8.88
5997600,9.23
6001200,9.64
6004800,10.07
6008400,10.6
6012000,10.79
6015600,10.13
6019200,8.86
6022800,6.47
6026400,3.34
6030000,2.66
6033600,3.22
6037200,4.38
6040800,3.94
6044400,3.06
6048000,2.9
6051600,2.09
6055200,1.67
6058800,1.52
6062400,1.37
6066000,1.23
6069600,1.86
6073200,1.01
6076800,2.04
6080400,3.12
6084000,4.06
6087600,5.01
6091200,5.86
6094800,6.41
6098400,6.45
6102000,5.99
6105600,5.36
6109200,3.95
6112800,2.2
6116400,2.26
6120000,2.68
6123600,3.8
6127200,5.29
6130800,5.08
6134400,4.3
6138000,4.02
6141600,3.87
6145200,3.67
6148800,4.01
6152400,4.78
6156000,5.56
6159600,4.94
6163200,5.88
6166800,5.79
6170400,5.79
6174000,6.04
6177600,6.33
6181200,6.26
6184800,6.37
6188400,6.14
6192000,5.51
6195600,3.82
6199200,1.8
6202800,1.2
6206400,0.59
6210000,0.42
6213600,1.14
6217200,1.52
6220800,1.76
6224400,2.01
6228000,2.18
6231600,2.18
6235200,2.02
6238800,1.75
6242400,2.26
6246000,1.52
6249600,2.18
6253200,4.17
6256800,5.58
6260400,6.65
6264000,7.58
6267600,8.36
6271200,8.66
6274800,8.43
6278400,7.68
6282000,5.6
6285600,3.6
6289200,3.61
6292800,4.17
6296400,5.05
6300000,6.4
6303600,6.03
6307200,4.15
6310800,2.89
6314400,2.41
6318000,2.01
6321600,1.85
6325200,2.11
6328800,3.54
6332400,5.1
6336000,7.07
6339600,7.67
6343200,7.82
6346800,7.82
6350400,7.75
6354000,7.59
6357600,7.29
6361200,6.66
6364800,5.72
6368400,3.41
6372000,1.99
6375600,2.1
6379200,2.19
6382800,2.44
6386400,2.7
6390000,2.73
6393600,2.22
6397200,1.69
6400800,1.39
6404400,1.25
6408000,1.11
6411600,0.94
6415200,1.2
