time,value
558000,539.87
561600,533.83
565200,513.09
568800,387.86
572400,223.3
576000,51.47
579600,0.0
583200,0.0
586800,0.0
590400,0.0
594000,0.0
597600,0.0
601200,0.0
604800,0.0
608400,0.0
612000,0.0
615600,0.0
619200,0.0
622800,0.0
626400,0.0
630000,27.45
633600,156.36
637200,327.11
640800,424.61
644400,461.95
648000,383.1
651600,339.33
655200,253.09
658800,132.95
662400,0.0
666000,0.0
669600,0.0
673200,0.0
676800,0.0
680400,0.0
684000,0.0
687600,0.0
691200,0.0
694800,0.0
698400,0.0
702000,0.0
705600,0.0
709200,0.0
712800,0.0
716400,38.6
720000,182.38
723600,321.06
727200,434.04
730800,457.52
734400,454.3
738000,389.95
741600,278.93
745200,125.01
748800,0.0
752400,0.0
756000,0.0
759600,0.0
763200,0.0
766800,0.0
770400,0.0
774000,0.0
777600,0.0
781200,0.0
784800,0.0
788400,0.0
792000,0.0
795600,0.0
799200,0.0
802800,38.95
806400,182.81
810000,332.98
813600,441.09
817200,491.05
820800,483.95
824400,388.66
828000,284.13
831600,125.26
835200,0.0
838800,0.0
842400,0.0
846000,0.0
849600,0.0
853200,0.0
856800,0.0
860400,0.0
864000,0.0
867600,0.0
871200,0.0
874800,0.0
878400,0.0
882000,0.0
885600,0.0
889200,27.34
892800,149.9
896400,296.14
900000,370.62
903600,398.93
907200,390.2
910800,314.17
914400,231.73
918000,86.56
921600,0.0
925200,0.0
928800,0.0
932400,0.0
936000,0.0
939600,0.0
943200,0.0
946800,0.0
950400,0.0
954000,0.0
957600,0.0
961200,0.0
964800,0.0
968400,0.0
972000,0.0
975600,25.14
979200,140.34
982800,301.22
986400,383.43
990000,462.09
993600,387.25
997200,392.77
1000800,271.17
1004400,128.31
1008000,0.0
1011600,0.0
1015200,0.0
1018800,0.0
1022400,0.0
1026000,0.0
1029600,0.0
1033200,0.0
1036800,0.0
1040400,0.0
1044000,0.0
1047600,0.0
1051200,0.0
1054800,0.0
1058400,0.0
1062000,24.0
1065600,180.97
1069200,327.07
1072800,443.66
1076400,459.62
1080000,419.11
1083600,396.68
1087200,275.99
1090800,110.25
1094400,8.86
1098000,0.0
1101600,0.0
1105200,0.0
1108800,0.0
1112400,0.0
1116000,0.0
1119600,0.0
1123200,0.0
1126800,0.0
1130400,0.0
1134000,0.0
1137600,0.0
1141200,0.0
1144800,0.0
1148400,29.81
1152000,174.54
1155600,312.57
1159200,413.88
1162800,462.07
1166400,454.34
1170000,379.31
1173600,260.06
1177200,108.03
1180800,8.16
1184400,0.0
1188000,0.0
1191600,0.0
1195200,0.0
1198800,0.0
1202400,0.0
1206000,0.0
1209600,0.0
1213200,0.0
1216800,0.0
1220400,0.0
1224000,0.0
1227600,0.0
1231200,0.0
1234800,24.88
1238400,122.03
1242000,220.96
1245600,312.16
1249200,378.27
1252800,425.95
1256400,379.42
1260000,258.16
1263600,102.85
1267200,0.0
1270800,0.0
1274400,0.0
1278000,0.0
1281600,0.0
1285200,0.0
1288800,0.0
1292400,0.0
1296000,0.0
1299600,0.0
1303200,0.0
1306800,0.0
1310400,0.0
1314000,0.0
1317600,0.0
1321200,42.46
1324800,198.47
1328400,363.73
1332000,425.57
1335600,504.03
1339200,432.53
1342800,384.0
1346400,255.41
1350000,97.5
1353600,0.0
1357200,0.0
1360800,0.0
1364400,0.0
1368000,0.0
1371600,0.0
1375200,0.0
1378800,0.0
1382400,0.0
1386000,0.0
1389600,0.0
1393200,0.0
1396800,0.0
1400400,0.0
1404000,0.0
1407600,21.24
1411200,96.62
1414800,111.88
1418400,177.41
1422000,193.86
1425600,242.33
1429200,197.09
1432800,185.59
1436400,75.7
1440000,0.0
1443600,0.0
1447200,0.0
1450800,0.0
1454400,0.0
1458000,0.0
1461600,0.0
1465200,0.0
1468800,0.0
1472400,0.0
1476000,0.0
1479600,0.0
1483200,0.0
1486800,0.0
1490400,0.0
1494000,49.54
1497600,208.75
1501200,343.84
1504800,443.22
1508400,401.2
1512000,460.54
1515600,364.66
1519200,269.94
1522800,126.16
1526400,0.0
1530000,0.0
1533600,0.0
1537200,0.0
1540800,0.0
1544400,0.0
1548000,0.0
1551600,0.0
1555200,0.0
1558800,0.0
1562400,0.0
1566000,0.0
1569600,0.0
1573200,0.0
1576800,0.0
1580400,39.59
1584000,181.4
1587600,327.7
1591200,454.17
1594800,504.62
1598400,484.01
1602000,403.27
1605600,285.98
1609200,125.8
1612800,0.0
1616400,0.0
1620000,0.0
1623600,0.0
1627200,0.0
1630800,0.0
1634400,0.0
1638000,0.0
1641600,0.0
1645200,0.0
1648800,0.0
1652400,0.0
1656000,0.0
1659600,0.0
1663200,0.0
1666800,38.33
1670400,144.16
1674000,287.82
1677600,402.06
1681200,472.7
1684800,387.01
1688400,364.43
1692000,252.94
1695600,103.35
1699200,0.0
1702800,0.0
1706400,0.0
1710000,0.0
1713600,0.0
1717200,0.0
1720800,0.0
1724400,0.0
1728000,0.0
1731600,0.0
1735200,0.0
1738800,0.0
1742400,0.0
1746000,0.0
1749600,0.0
1753200,30.52
1756800,144.96
1760400,312.02
1764000,361.34
1767600,383.77
1771200,294.6
1774800,252.45
1778400,154.36
1782000,69.85
1785600,0.0
1789200,0.0
1792800,0.0
1796400,0.0
1800000,0.0
1803600,0.0
1807200,0.0
1810800,0.0
1814400,0.0
1818000,0.0
1821600,0.0
1825200,0.0
1828800,0.0
1832400,0.0
1836000,0.0
1839600,24.88
1843200,122.03
1846800,220.96
1850400,312.16
1854000,378.27
1857600,425.95
1861200,379.42
1864800,258.16
1868400,102.85
1872000,0.0
1875600,0.0
1879200,0.0
1882800,0.0
1886400,0.0
1890000,0.0
1893600,0.0
1897200,0.0
1900800,0.0
1904400,0.0
1908000,0.0
1911600,0.0
1915200,0.0
1918800,0.0
1922400,0.0
1926000,42.46
1929600,198.47
1933200,363.73
1936800,425.57
1940400,504.03
1944000,432.53
1947600,384.0
1951200,255.41
1954800,97.5
1958400,0.0
1962000,0.0
1965600,0.0
1969200,0.0
1972800,0.0
1976400,0.0
1980000,0.0
1983600,0.0
1987200,0.0
1990800,0.0
1994400,0.0
1998000,0.0
2001600,0.0
2005200,0.0
2008800,0.0
2012400,21.24
2016000,96.62
2019600,111.88
2023200,177.41
2026800,193.86
2030400,242.33
2034000,197.09
2037600,185.59
2041200,75.7
2044800,0.0
2048400,0.0
2052000,0.0
2055600,0.0
2059200,0.0
2062800,0.0
2066400,0.0
2070000,0.0
2073600,0.0
2077200,0.0
2080800,0.0
2084400,0.0
2088000,0.0
2091600,0.0
2095200,0.0
2098800,49.54
2102400,208.75
2106000,343.84
2109600,443.22
2113200,401.2
2116800,460.54
2120400,364.66
2124000,269.94
2127600,126.16
2131200,0.0
2134800,0.0
2138400,0.0
2142000,0.0
2145600,0.0
2149200,0.0
2152800,0.0
2156400,0.0
2160000,0.0
2163600,0.0
2167200,0.0
2170800,0.0
2174400,0.0
2178000,0.0
2181600,0.0
2185200,39.59
2188800,181.4
2192400,327.7
2196000,454.17
2199600,504.62
2203200,484.01
2206800,403.27
2210400,285.98
2214000,125.8
2217600,0.0
2221200,0.0
2224800,0.0
2228400,0.0
2232000,0.0
2235600,0.0
2239200,0.0
2242800,0.0
2246400,0.0
2250000,0.0
2253600,0.0
2257200,0.0
2260800,0.0
2264400,0.0
2268000,0.0
2271600,38.33
2275200,144.16
2278800,287.82
2282400,402.06
2286000,472.7
2289600,387.01
2293200,364.43
2296800,252.94
2300400,103.35
2304000,0.0
2307600,0.0
2311200,0.0
2314800,0.0
2318400,0.0
2322000,0.0
2325600,0.0
2329200,0.0
2332800,0.0
2336400,0.0
2340000,0.0
2343600,0.0
2347200,0.0
2350800,0.0
2354400,0.0
2358000,30.52
2361600,144.96
2365200,312.02
2368800,361.34
2372400,383.77
2376000,294.6
2379600,252.45
2383200,154.36
2386800,69.85
2390400,0.0
2394000,0.0
2397600,0.0
2401200,0.0
2404800,0.0
2408400,0.0
2412000,0.0
2415600,0.0
2419200,0.0
2422800,0.0
2426400,0.0
2430000,0.0
2433600,0.0
2437200,0.0
2440800,7.86
2444400,82.48
2448000,214.07
2451600,336.35
2455200,480.33
2458800,559.76
2462400,535.02
2466000,456.14
2469600,305.8
2473200,133.69
2476800,13.55
2480400,0.0
2484000,0.0
2487600,0.0
2491200,0.0
2494800,0.0
2498400,0.0
2502000,0.0
2505600,0.0
2509200,0.0
2512800,0.0
2516400,0.0
2520000,0.0
2523600,0.0
2527200,8.43
2530800,121.83
2534400,303.66
2538000,460.27
2541600,565.27
2545200,600.2
2548800,575.4
2552400,488.77
2556000,349.34
2559600,169.48
2563200,18.12
2566800,0.0
2570400,0.0
2574000,0.0
2577600,0.0
2581200,0.0
2584800,0.0
2588400,0.0
2592000,0.0
2595600,0.0
2599200,0.0
2602800,0.0
2606400,0.0
2610000,0.0
2613600,9.65
2617200,137.63
2620800,307.01
2624400,469.9
2628000,561.19
2631600,588.38
2635200,554.44
2638800,446.75
2642400,308.49
2646000,129.0
2649600,11.58
2653200,0.0
2656800,0.0
2660400,0.0
2664000,0.0
2667600,0.0
2671200,0.0
2674800,0.0
2678400,0.0
2682000,0.0
2685600,0.0
2689200,0.0
2692800,0.0
2696400,0.0
2700000,6.94
2703600,78.49
2707200,217.58
2710800,364.28
2714400,439.9
2718000,531.73
2721600,513.7
2725200,423.26
2728800,298.76
2732400,131.91
2736000,10.92
2739600,0.0
2743200,0.0
2746800,0.0
2750400,0.0
2754000,0.0
2757600,0.0
2761200,0.0
2764800,0.0
2768400,0.0
2772000,0.0
2775600,0.0
2779200,0.0
2782800,0.0
2786400,7.85
2790000,94.26
2793600,253.22
2797200,398.95
2800800,475.27
2804400,501.23
2808000,490.66
2811600,385.24
2815200,276.27
2818800,117.83
2822400,10.05
2826000,0.0
2829600,0.0
2833200,0.0
2836800,0.0
2840400,0.0
2844000,0.0
2847600,0.0
2851200,0.0
2854800,0.0
2858400,0.0
2862000,0.0
2865600,0.0
2869200,0.0
2872800,0.0
2876400,82.35
2880000,209.49
2883600,359.42
2887200,444.26
2890800,445.16
2894400,344.69
2898000,267.26
2901600,168.27
2905200,82.91
2908800,8.3
2912400,0.0
2916000,0.0
2919600,0.0
2923200,0.0
2926800,0.0
2930400,0.0
2934000,0.0
2937600,0.0
2941200,0.0
2944800,0.0
2948400,0.0
2952000,0.0
2955600,0.0
2959200,0.0
2962800,122.3
2966400,268.4
2970000,416.2
2973600,536.68
2977200,560.01
2980800,535.14
2984400,437.8
2988000,295.38
2991600,124.24
2995200,10.3
2998800,0.0
3002400,0.0
3006000,0.0
3009600,0.0
3013200,0.0
3016800,0.0
3020400,0.0
3024000,0.0
3027600,0.0
3031200,0.0
3034800,0.0
3038400,0.0
3042000,0.0
3045600,0.0
3049200,26.53
3052800,192.27
3056400,351.97
3060000,453.1
3063600,518.4
3067200,527.68
3070800,431.46
3074400,336.99
3078000,188.09
3081600,32.04
3085200,0.0
3088800,0.0
3092400,0.0
3096000,0.0
3099600,0.0
3103200,0.0
3106800,0.0
3110400,0.0
3114000,0.0
3117600,0.0
3121200,0.0
3124800,0.0
3128400,0.0
3132000,0.0
3135600,29.4
3139200,174.9
3142800,346.29
3146400,472.27
3150000,525.73
3153600,490.48
3157200,454.65
3160800,338.41
3164400,185.75
3168000,34.88
3171600,0.0
3175200,0.0
3178800,0.0
3182400,0.0
3186000,0.0
3189600,0.0
3193200,0.0
3196800,0.0
3200400,0.0
3204000,0.0
3207600,0.0
3211200,0.0
3214800,0.0
3218400,0.0
3222000,27.88
3225600,158.57
3229200,318.15
3232800,442.85
3236400,427.55
3240000,350.2
3243600,370.62
3247200,260.83
3250800,131.77
3254400,23.41
3258000,0.0
3261600,0.0
3265200,0.0
3268800,0.0
3272400,0.0
3276000,0.0
3279600,0.0
3283200,0.0
3286800,0.0
3290400,0.0
3294000,0.0
3297600,0.0
3301200,0.0
3304800,0.0
3308400,37.24
3312000,222.68
3315600,383.43
3319200,496.1
3322800,547.98
3326400,479.55
3330000,351.16
3333600,289.72
3337200,167.74
3340800,37.24
3344400,0.0
3348000,0.0
3351600,0.0
3355200,0.0
3358800,0.0
3362400,0.0
3366000,0.0
3369600,0.0
3373200,0.0
3376800,0.0
3380400,0.0
3384000,0.0
3387600,0.0
3391200,0.0
3394800,34.59
3398400,225.71
3402000,400.05
3405600,503.55
3409200,582.75
3412800,578.27
3416400,504.91
3420000,408.71
3423600,242.25
3427200,53.73
3430800,0.0
3434400,0.0
3438000,0.0
3441600,0.0
3445200,0.0
3448800,0.0
3452400,0.0
3456000,0.0
3459600,0.0
3463200,0.0
3466800,0.0
3470400,0.0
3474000,0.0
3477600,0.0
3481200,37.07
3484800,169.54
3488400,319.86
3492000,439.88
3495600,524.29
3499200,535.91
3502800,472.92
3506400,377.87
3510000,220.84
3513600,50.06
3517200,0.0
3520800,0.0
3524400,0.0
3528000,0.0
3531600,0.0
3535200,0.0
3538800,0.0
3542400,0.0
3546000,0.0
3549600,0.0
3553200,0.0
3556800,0.0
3560400,0.0
3564000,0.0
3567600,41.09
3571200,198.76
3574800,376.48
3578400,491.05
3582000,539.87
3585600,533.83
3589200,513.09
3592800,387.86
3596400,223.3
3600000,51.47
3603600,0.0
3607200,0.0
3610800,0.0
3614400,0.0
3618000,0.0
3621600,0.0
3625200,0.0
3628800,0.0
3632400,0.0
3636000,0.0
3639600,0.0
3643200,0.0
3646800,0.0
3650400,0.0
3654000,94.88
3657600,258.77
3661200,411.41
3664800,506.39
3668400,518.81
3672000,488.88
3675600,386.12
3679200,248.78
3682800,96.69
3686400,8.29
3690000,0.0
3693600,0.0
3697200,0.0
3700800,0.0
3704400,0.0
3708000,0.0
3711600,0.0
3715200,0.0
3718800,0.0
3722400,0.0
3726000,0.0
3729600,0.0
3733200,0.0
3736800,0.0
3740400,104.18
3744000,268.08
3747600,411.99
3751200,511.08
3754800,536.78
3758400,514.62
3762000,424.98
3765600,282.09
3769200,114.11
3772800,8.88
3776400,0.0
3780000,0.0
3783600,0.0
3787200,0.0
3790800,0.0
3794400,0.0
3798000,0.0
3801600,0.0
3805200,0.0
3808800,0.0
3812400,0.0
3816000,0.0
3819600,0.0
3823200,0.0
3826800,83.21
3830400,250.59
3834000,409.44
3837600,505.29
3841200,527.85
3844800,504.71
3848400,419.76
3852000,287.21
3855600,118.84
3859200,8.14
3862800,0.0
3866400,0.0
3870000,0.0
3873600,0.0
3877200,0.0
3880800,0.0
3884400,0.0
3888000,0.0
3891600,0.0
3895200,0.0
3898800,0.0
3902400,0.0
3906000,0.0
3909600,0.0
3913200,77.84
3916800,235.67
3920400,383.31
3924000,487.38
3927600,486.21
3931200,467.72
3934800,366.46
3938400,228.09
3942000,82.42
3945600,7.74
3949200,0.0
3952800,0.0
3956400,0.0
3960000,0.0
3963600,0.0
3967200,0.0
3970800,0.0
3974400,0.0
3978000,0.0
3981600,0.0
3985200,0.0
3988800,0.0
3992400,0.0
3996000,0.0
3999600,55.81
4003200,146.48
4006800,236.99
4010400,277.19
4014000,286.82
4017600,265.91
4021200,220.79
4024800,174.63
4028400,84.23
4032000,7.43
4035600,0.0
4039200,0.0
4042800,0.0
4046400,0.0
4050000,0.0
4053600,0.0
4057200,0.0
4060800,0.0
4064400,0.0
4068000,0.0
4071600,0.0
4075200,0.0
4078800,0.0
4082400,0.0
4086000,88.4
4089600,244.36
4093200,385.36
4096800,507.9
4100400,531.94
4104000,478.83
4107600,382.16
4111200,260.03
4114800,109.66
4118400,8.17
4122000,0.0
4125600,0.0
4129200,0.0
4132800,0.0
4136400,0.0
4140000,0.0
4143600,0.0
4147200,0.0
4150800,0.0
4154400,0.0
4158000,0.0
4161600,0.0
4165200,0.0
4168800,0.0
4172400,88.33
4176000,240.7
4179600,403.2
4183200,518.27
4186800,557.75
4190400,531.91
4194000,447.16
4197600,306.78
4201200,131.11
4204800,10.15
4208400,0.0
4212000,0.0
4215600,0.0
4219200,0.0
4222800,0.0
4226400,0.0
4230000,0.0
4233600,0.0
4237200,0.0
4240800,0.0
4244400,0.0
4248000,0.0
4251600,0.0
4255200,0.0
4258800,16.53
4262400,56.9
4266000,126.64
4269600,186.15
4273200,247.65
4276800,271.2
4280400,273.91
4284000,213.66
4287600,114.17
4291200,19.07
4294800,0.0
4298400,0.0
4302000,0.0
4305600,0.0
4309200,0.0
4312800,0.0
4316400,0.0
4320000,0.0
4323600,0.0
4327200,0.0
4330800,0.0
4334400,0.0
4338000,0.0
4341600,0.0
4345200,24.62
4348800,143.45
4352400,309.91
4356000,445.84
4359600,488.95
4363200,520.95
4366800,436.61
4370400,343.98
4374000,187.32
4377600,31.61
4381200,0.0
4384800,0.0
4388400,0.0
4392000,0.0
4395600,0.0
4399200,0.0
4402800,0.0
4406400,0.0
4410000,0.0
4413600,0.0
4417200,0.0
4420800,0.0
4424400,0.0
4428000,0.0
4431600,30.38
4435200,169.62
4438800,310.67
4442400,466.17
4446000,512.21
4449600,511.7
4453200,475.24
4456800,354.48
4460400,193.3
4464000,32.52
4467600,0.0
4471200,0.0
4474800,0.0
4478400,0.0
4482000,0.0
4485600,0.0
4489200,0.0
4492800,0.0
4496400,0.0
4500000,0.0
4503600,0.0
4507200,0.0
4510800,0.0
4514400,0.0
4518000,29.96
4521600,188.97
4525200,355.34
4528800,475.91
4532400,514.4
4536000,497.89
4539600,469.1
4543200,350.7
4546800,191.58
4550400,29.89
4554000,0.0
4557600,0.0
4561200,0.0
4564800,0.0
4568400,0.0
4572000,0.0
4575600,0.0
4579200,0.0
4582800,0.0
4586400,0.0
4590000,0.0
4593600,0.0
4597200,0.0
4600800,0.0
4604400,29.6
4608000,191.02
4611600,353.14
4615200,452.37
4618800,523.32
4622400,497.07
4626000,450.11
4629600,330.38
4633200,184.58
4636800,31.88
4640400,0.0
4644000,0.0
4647600,0.0
4651200,0.0
4654800,0.0
4658400,0.0
4662000,0.0
4665600,0.0
4669200,0.0
4672800,0.0
4676400,0.0
4680000,0.0
4683600,0.0
4687200,0.0
4690800,31.72
4694400,183.47
4698000,339.07
4701600,462.62
4705200,471.95
4708800,476.73
4712400,382.6
4716000,332.97
4719600,172.83
4723200,29.06
4726800,0.0
4730400,0.0
4734000,0.0
4737600,0.0
4741200,0.0
4744800,0.0
4748400,0.0
4752000,0.0
4755600,0.0
4759200,0.0
4762800,0.0
4766400,0.0
4770000,0.0
4773600,0.0
4777200,30.98
4780800,172.2
4784400,323.55
4788000,474.61
4791600,530.03
4795200,542.94
4798800,455.56
4802400,371.14
4806000,212.17
4809600,41.28
4813200,0.0
4816800,0.0
4820400,0.0
4824000,0.0
4827600,0.0
4831200,0.0
4834800,0.0
4838400,0.0
4842000,0.0
4845600,0.0
4849200,0.0
4852800,0.0
4856400,0.0
4860000,0.0
4863600,24.88
4867200,122.03
4870800,220.96
4874400,312.16
4878000,378.27
4881600,425.95
4885200,379.42
4888800,258.16
4892400,102.85
4896000,0.0
4899600,0.0
4903200,0.0
4906800,0.0
4910400,0.0
4914000,0.0
4917600,0.0
4921200,0.0
4924800,0.0
4928400,0.0
4932000,0.0
4935600,0.0
4939200,0.0
4942800,0.0
4946400,0.0
4950000,42.46
4953600,198.47
4957200,363.73
4960800,425.57
4964400,504.03
4968000,432.53
4971600,384.0
4975200,255.41
4978800,97.5
4982400,0.0
4986000,0.0
4989600,0.0
4993200,0.0
4996800,0.0
5000400,0.0
5004000,0.0
5007600,0.0
5011200,0.0
5014800,0.0
5018400,0.0
5022000,0.0
5025600,0.0
5029200,0.0
5032800,0.0
5036400,21.24
5040000,96.62
5043600,111.88
5047200,177.41
5050800,193.86
5054400,242.33
5058000,197.09
5061600,185.59
5065200,75.7
5068800,0.0
5072400,0.0
5076000,0.0
5079600,0.0
5083200,0.0
5086800,0.0
5090400,0.0
5094000,0.0
5097600,0.0
5101200,0.0
5104800,0.0
5108400,0.0
5112000,0.0
5115600,0.0
5119200,0.0
5122800,49.54
5126400,208.75
5130000,343.84
5133600,443.22
5137200,401.2
5140800,460.54
5144400,364.66
5148000,269.94
5151600,126.16
5155200,0.0
5158800,0.0
5162400,0.0
5166000,0.0
5169600,0.0
5173200,0.0
5176800,0.0
5180400,0.0
5184000,0.0
5187600,0.0
5191200,0.0
5194800,0.0
5198400,0.0
5202000,0.0
5205600,0.0
5209200,39.59
5212800,181.4
5216400,327.7
5220000,454.17
5223600,504.62
5227200,484.01
5230800,403.27
5234400,285.98
5238000,125.8
5241600,0.0
5245200,0.0
5248800,0.0
5252400,0.0
5256000,0.0
5259600,0.0
5263200,0.0
5266800,0.0
5270400,0.0
5274000,0.0
5277600,0.0
5281200,0.0
5284800,0.0
5288400,0.0
5292000,0.0
5295600,38.33
5299200,144.16
5302800,287.82
5306400,402.06
5310000,472.7
5313600,387.01
5317200,364.43
5320800,252.94
5324400,103.35
5328000,0.0
5331600,0.0
5335200,0.0
5338800,0.0
5342400,0.0
5346000,0.0
5349600,0.0
5353200,0.0
5356800,0.0
5360400,0.0
5364000,0.0
5367600,0.0
5371200,0.0
5374800,0.0
5378400,0.0
5382000,30.52
5385600,144.96
5389200,312.02
5392800,361.34
5396400,383.77
5400000,294.6
5403600,252.45
5407200,154.36
5410800,69.85
5414400,0.0
5418000,0.0
5421600,0.0
5425200,0.0
5428800,0.0
5432400,0.0
5436000,0.0
5439600,0.0
5443200,0.0
5446800,0.0
5450400,0.0
5454000,0.0
5457600,0.0
5461200,0.0
5464800,0.0
5468400,59.8
5472000,249.35
5475600,433.51
5479200,524.15
5482800,615.62
5486400,618.57
5490000,490.71
5493600,407.38
5497200,261.33
5500800,92.6
5504400,0.0
5508000,0.0
5511600,0.0
5515200,0.0
5518800,0.0
5522400,0.0
5526000,0.0
5529600,0.0
5533200,0.0
5536800,0.0
5540400,0.0
5544000,0.0
5547600,0.0
5551200,0.0
5554800,62.17
5558400,116.1
5562000,170.23
5565600,239.2
5569200,257.59
5572800,144.12
5576400,194.38
5580000,135.85
5583600,84.42
5587200,33.23
5590800,0.0
5594400,0.0
5598000,0.0
5601600,0.0
5605200,0.0
5608800,0.0
5612400,0.0
5616000,0.0
5619600,0.0
5623200,0.0
5626800,0.0
5630400,0.0
5634000,0.0
5637600,0.0
5641200,56.71
5644800,185.72
5648400,315.87
5652000,472.85
5655600,563.36
5659200,552.68
5662800,510.26
5666400,382.96
5670000,262.27
5673600,90.02
5677200,0.0
5680800,0.0
5684400,0.0
5688000,0.0
5691600,0.0
5695200,0.0
5698800,0.0
5702400,0.0
5706000,0.0
5709600,0.0
5713200,0.0
5716800,0.0
5720400,0.0
5724000,0.0
5727600,50.6
5731200,161.53
5734800,285.19
5738400,419.16
5742000,497.47
5745600,525.55
5749200,402.01
5752800,278.86
5756400,173.52
5760000,85.81
5763600,0.0
5767200,0.0
5770800,0.0
5774400,0.0
5778000,0.0
5781600,0.0
5785200,0.0
5788800,0.0
5792400,0.0
5796000,0.0
5799600,0.0
5803200,0.0
5806800,0.0
5810400,0.0
5814000,62.06
5817600,201.02
5821200,372.72
5824800,539.27
5828400,563.85
5832000,597.25
5835600,506.26
5839200,380.19
5842800,241.45
5846400,86.35
5850000,0.0
5853600,0.0
5857200,0.0
5860800,0.0
5864400,0.0
5868000,0.0
5871600,0.0
5875200,0.0
5878800,0.0
5882400,0.0
5886000,0.0
5889600,0.0
5893200,0.0
5896800,0.0
5900400,66.75
5904000,228.48
5907600,396.52
5911200,525.51
5914800,607.38
5918400,649.01
5922000,546.54
5925600,467.52
5929200,303.2
5932800,110.63
5936400,7.84
5940000,0.0
5943600,0.0
5947200,0.0
5950800,0.0
5954400,0.0
5958000,0.0
5961600,0.0
5965200,0.0
5968800,0.0
5972400,0.0
5976000,0.0
5979600,0.0
5983200,0.0
5986800,79.66
5990400,256.83
5994000,455.63
5997600,582.9
6001200,640.28
6004800,615.92
6008400,529.77
6012000,422.27
6015600,277.02
6019200,107.51
6022800,7.79
6026400,0.0
6030000,0.0
6033600,0.0
6037200,0.0
6040800,0.0
6044400,0.0
6048000,0.0
6051600,0.0
6055200,0.0
6058800,0.0
6062400,0.0
6066000,0.0
6069600,6.83
6073200,100.2
6076800,272.63
6080400,453.47
6084000,611.74
6087600,714.34
6091200,697.45
6094800,630.32
6098400,538.63
6102000,358.34
6105600,157.67
6109200,13.71
6112800,0.0
6116400,0.0
6120000,0.0
6123600,0.0
6127200,0.0
6130800,0.0
6134400,0.0
6138000,0.0
6141600,0.0
6145200,0.0
6148800,0.0
6152400,0.0
6156000,8.88
6159600,110.61
6163200,285.84
6166800,464.12
6170400,605.23
6174000,695.45
6177600,715.74
6181200,617.34
6184800,533.88
6188400,361.49
6192000,162.5
6195600,15.13
6199200,0.0
6202800,0.0
6206400,0.0
6210000,0.0
6213600,0.0
6217200,0.0
6220800,0.0
6224400,0.0
6228000,0.0
6231600,0.0
6235200,0.0
6238800,0.0
6242400,10.16
6246000,128.93
6249600,323.38
6253200,489.25
6256800,619.38
6260400,659.63
6264000,666.53
6267600,592.53
6271200,488.27
6274800,323.07
6278400,136.98
6282000,13.21
6285600,0.0
6289200,0.0
6292800,0.0
6296400,0.0
6300000,0.0
6303600,0.0
6307200,0.0
6310800,0.0
6314400,0.0
6318000,0.0
6321600,0.0
6325200,0.0
6328800,9.51
6332400,112.05
6336000,311.65
6339600,475.5
6343200,596.61
6346800,664.52
6350400,682.7
6354000,633.52
6357600,474.98
6361200,293.37
6364800,133.01
6368400,14.88
6372000,0.0
6375600,0.0
6379200,0.0
6382800,0.0
6386400,0.0
6390000,0.0
6393600,0.0
6397200,0.0
6400800,0.0
6404400,0.0
6408000,0.0
6411600,0.0
6415200,12.4
