times,load_act,load_fc,re_act,re_fc,tie_act,tie_fc,wind_act,wind_fc,pv_act,pv_fc,hydro_act,hydro_fc,nonmkt_act,nonmkt_fc,price_rt,date,hour,month,dow,wind_act_cf,pv_act_cf,load_act_cf,re_act_cf
2025-01-01 23:00:00,2.9914429700805862,3.0581249579675416,0.3586450937927116,0.31852106511883893,0.03946709695853257,0.1472705206526859,0.3588551296066901,0.31660479512987005,0.0,0.0019162699889688,0.026378078791428325,0.049627886273325955,0.4443908999340604,0.44946366808235183,1.2964049487015727,2025-01-01,23,1,2,0.2297714250099954,0.0,0.9440679719024674,0.16399514806093005
2025-01-02 00:00:00,2.973544342159833,3.0069361794973455,0.3695683586959794,0.3574360729469724,0.04010456792650065,0.09472650274838827,0.3699652878135481,0.35601403581243196,0.0,0.001422037134540325,0.026346871466813873,0.0382722771987135,0.43898992891117156,0.44523069254587755,1.272544734921789,2025-01-02,0,1,3,0.2368851505016002,0.0,0.9384193529817707,0.1689899534440912
2025-01-02 01:00:00,2.9460363127664917,2.9920460779270686,0.4013495123748774,0.3705638372867722,0.04563983563846087,0.042585725555401605,0.4017681814264472,0.369524352861832,0.0,0.00103948442494015,0.016637185782543574,0.015689570110962874,0.42693951855876555,0.42296777287440135,1.272544734921789,2025-01-02,1,1,3,0.2572482318176904,0.0,0.9297381079170501,0.18352230058427105
2025-01-02 02:00:00,2.9402769834766813,2.9813724716207166,0.41230871829806637,0.37337267182412537,0.034243025882475374,0.039412396479433,0.4127722697940255,0.37262124152469994,0.0,0.00075143029942545,0.027077789086577,0.012884592658674424,0.4386950372257694,0.41613634925864906,1.272544734921789,2025-01-02,2,1,3,0.26429404183000804,0.0,0.9279205241033085,0.1885335404676817
2025-01-02 03:00:00,2.9435660251045914,2.9778607709913434,0.42759767752844435,0.38682688581803865,0.04482493875751605,0.039412396479433,0.42799688583264217,0.38631126367370583,0.0,0.000515622144332775,0.03222506910543677,0.0129070338808691,0.4487918339928982,0.41372181400813857,1.272544734921789,2025-01-02,3,1,3,0.27404221437600745,0.0,0.9289585110849156,0.19552461653725295
2025-01-02 04:00:00,2.9529299757094245,2.9845405410352335,0.48128724969696174,0.40479774642273103,0.04215478396044413,0.039412396479433,0.48197188229594834,0.40443237527387366,0.0,0.00036537114885735,0.029629776823029974,0.0128586449955118,0.45962393143100005,0.41286115807256235,1.2407311165487442,2025-01-02,4,1,3,0.308601876002904,0.0,0.931913675513894,0.22007487385150185
2025-01-02 05:00:00,2.9678639077918008,3.0065189130221626,0.5330407404850415,0.4262662818929247,0.039534245303068274,0.039412396479433,0.5338721176385357,0.4260383632300098,0.0,0.000227918662914825,0.04441959418162435,0.013580796512855126,0.47953069809408166,0.41303963591782955,1.2089174981756996,2025-01-02,5,1,3,0.34183308840354765,0.0,0.9366266675764364,0.24373983269621027
2025-01-02 06:00:00,3.013577378690588,3.0410520968947337,0.5994120577022392,0.4482341345569503,0.041520468789347204,0.039412396479433,0.6001955719365211,0.44808686403629766,0.0,0.000147270520652625,0.09243486825380345,0.07104750689201712,0.5282053583902784,0.4714360791196358,1.2009640935824384,2025-01-02,6,1,3,0.3842993466463539,0.0,0.9510533587056602,0.27408898338143983
2025-01-02 07:00:00,3.0391568655515724,3.0563805035860008,0.6868058910985109,0.46936359718554604,0.0493024885515029,0.053192709483362924,0.6798459564212843,0.46887322141618226,0.0071221075719929,0.000490375769363725,0.08192659063908911,0.08864089912651282,0.5215017445478067,0.48917113156923553,1.185057284395916,2025-01-02,7,1,3,0.4352987077693693,0.005805434720349607,0.9591259760093105,0.31405095385166043
2025-01-02 08:00:00,2.9955753107612813,3.0420812373188184,0.8324902731793578,0.5308237931830734,0.1391648563891911,0.14239656770727552,0.7626474040818698,0.48736794430148206,0.06984286909748783,0.04345584888159125,0.06547945395700686,0.027265033034264,0.5070005072808723,0.43302161573967307,1.1532436660228713,2025-01-02,8,1,3,0.4883156637836678,0.05693093134704378,0.9453720952050516,0.38066703817295416
2025-01-02 09:00:00,3.017409918668526,3.0449039222979954,1.0303185882500623,0.8251667205737576,0.28250974105624094,0.28314493283757985,0.6902628912487843,0.5097141419459464,0.3400556970012779,0.3154525786278112,0.014843290583355151,0.010133088431146726,0.4777297900129574,0.4436817222482984,1.1373368568363489,2025-01-02,9,1,3,0.4419685691203112,0.2771891789429255,0.9522628680562963,0.4711266161294722
2025-01-02 10:00:00,2.9819212296321966,3.022953601838809,1.3137105498538322,1.226130173798067,0.2841013146115803,0.2810761326665064,0.6435700713876567,0.5349101994870886,0.6701404784661754,0.6912199743109784,-0.0378101282791415,0.006601401088256625,0.4423820599035384,0.4727815005190271,0.8112472685126406,2025-01-02,10,1,3,0.41207161385319524,0.5462507778593703,0.9410630106566742,0.6007112877361861
2025-01-02 11:00:00,2.9725905902165586,3.0258481688578276,1.458447666907195,1.4985601243258735,0.2114969479298061,0.21338446510283807,0.69754647042735,0.5668829801648836,0.7609011964798451,0.9316771441609901,-0.0517946914694528,0.00450542599968175,0.4479597555512105,0.4988746809818119,0.0015906809186522,2025-01-02,11,1,3,0.44663217353601625,0.6202324494747261,0.9381183588890233,0.6668942227655368
2025-01-02 12:00:00,2.950868188420287,2.994647857125266,1.449025334060246,1.6279236015994831,0.14877250464129485,0.15365224321430226,0.7288996629861132,0.6142606079470462,0.7201256710741326,1.0136629936524368,-0.03141718510642778,0.00931749026200825,0.4771631491525414,0.5168357235517942,0.0,2025-01-02,12,1,3,0.4667073156713274,0.5869951459746076,0.9312629971075135,0.6625857381464557
2025-01-02 13:00:00,2.9221539433339814,2.9679708542413223,1.428332248010108,1.6828484929209993,0.14728139061968643,0.1490237411366464,0.7519054221766435,0.6591255201315965,0.6764268258334644,1.0237229727894028,-0.031497307282544754,0.014716883386461575,0.4815560183971529,0.5317871878390097,0.0,2025-01-02,13,1,3,0.4814376779722329,0.5513749603996272,0.9222010830431419,0.6531235545857031
2025-01-02 14:00:00,2.9325505408038675,2.9623903534408758,1.4736242447045511,1.6395814658855306,0.1447625387503803,0.1490237411366464,0.7964302095873055,0.6832715739248948,0.6771940351172456,0.9563098919606356,-0.049893499176645977,0.022406157785015725,0.4592583849600943,0.5395895449587793,0.0,2025-01-02,14,1,3,0.5099464632941195,0.5520003347524878,0.9254821399732752,0.6738339109587179
2025-01-02 15:00:00,2.9424387043334046,2.977357596712447,1.503812597573771,1.4476532637094983,0.1578931082429544,0.1490237411366464,0.8385039947613907,0.6900435633662408,0.6653086028123802,0.7576097003432576,-0.04877967820318582,0.0189996503846804,0.4493793381770734,0.5090004058869261,0.0,2025-01-02,15,1,3,0.5368858958880175,0.5423121770447374,0.9286027404936718,0.687637929148814
2025-01-02 16:00:00,2.998734614073378,3.0197609873375173,1.1806749522765672,1.0746780469690869,0.13746107672287822,0.1358745875069423,0.8593585524181014,0.6796860627131471,0.32131639985846566,0.3949919842559397,0.02953264840821855,0.06053589815838328,0.5032924459572957,0.5147148527323471,0.8438562273450113,2025-01-02,16,1,3,0.5502388649147871,0.2619142388822562,0.9463691381372776,0.5398790251466198
2025-01-02 17:00:00,3.0757343045084413,3.101150741864417,0.7753614083874549,0.7408902885200161,0.0819458760644127,0.075230690966747,0.7479080794732135,0.6753554327957162,0.027453328914241352,0.0655348557243,0.03446165247682525,0.0853267864456822,0.4852283140228566,0.5086893845730716,1.2168709027689606,2025-01-02,17,1,3,0.47887821858753055,0.02237799798119553,0.9706694314449551,0.3545441194372641
2025-01-02 18:00:00,3.1755258612349917,3.1827736747156843,0.7008095643920973,0.6954038596739018,0.0420846551410857,0.038500721827773546,0.6982468820106922,0.6943762971482526,0.0025626823814051,0.0010275625256492436,0.06419276544382822,0.12955527959455493,0.5138186064209465,0.5485476250215757,1.2486845211420055,2025-01-02,18,1,3,0.44708064021329197,0.002088916114204995,1.002162598292554,0.3204543161586489
2025-01-02 19:00:00,3.175585470731446,3.166949106627457,0.7044408346584764,0.7284506632201708,0.047698993096872554,0.043812979894174,0.701517690145569,0.7284297998964118,0.002923144512907375,2.08633237591305e-05,0.06039879631653758,0.13095680404943294,0.5068562172350424,0.5531240564508579,1.2407311165487442,2025-01-02,19,1,3,0.4491749066291256,0.0023827391648176626,1.0021814104233506,0.32211476186191085
2025-01-02 20:00:00,3.1488558712329833,3.153156521080139,0.7477439780359147,0.7722494420284249,0.06931269522313818,0.06911195147772468,0.7427150403997222,0.7722445330110699,0.005028937636192375,4.90901735508953e-06,0.06399500217323745,0.13100957598600022,0.5084691800802861,0.5546206054559667,1.2168709027689606,2025-01-02,20,1,3,0.47555316652722857,0.004099231704170221,0.9937458296549164,0.34191568910892123
2025-01-02 21:00:00,3.147910885392129,3.1393516629894336,0.8373319668678632,0.8248369398007247,0.042706522446746525,0.04354999682157995,0.8277287016669692,0.8248341346479503,0.009603265200893826,2.805152774336874e-06,0.0706398831294963,0.13100221245996757,0.5198486329534804,0.5589948905634483,1.1532436660228713,2025-01-02,21,1,3,0.5299865812483768,0.007827897664060968,0.9934476020519921,0.38288096577730346
2025-01-02 22:00:00,3.1078603166565344,3.1061596927870925,0.8965739883090835,0.8743938206444503,0.0636504943481392,0.06104713725150618,0.8862529546420561,0.8743889116270952,0.010321033667027274,4.90901735508953e-06,0.06971839044312662,0.0630770159278357,0.5216318335077167,0.4947088537898733,1.14529026142961,2025-01-02,22,1,3,0.5674590872662496,0.008412971384493024,0.9808080633484565,0.4099701529593732
2025-01-02 23:00:00,3.046553702773402,3.0423161688636697,0.9441604246508859,0.9140471096183795,0.13813150823594475,0.14062581501847543,0.9408114228824245,0.9140450057537988,0.003349001768461375,2.1038645807526554e-06,0.070174052446908,0.024996015083922248,0.5245130760510575,0.45883252770454025,1.14529026142961,2025-01-02,23,1,3,0.6023923401577203,0.002729867661869301,0.9614603401219973,0.43172967179466054
2025-01-03 00:00:00,2.9984418262525567,2.9880908125152534,0.9710409764330173,0.8915911603716192,0.10190769385069068,0.1472705206526859,0.9689383391066034,0.8915862513542642,0.002102637326413825,4.90901735508953e-06,0.04815710960933145,0.015341731166945125,0.5081697300216256,0.44632750728064324,1.129383452243088,2025-01-03,0,1,4,0.6204017291527992,0.0017139201585592194,0.9462767373771879,0.4440211547837406
2025-01-03 01:00:00,2.9741018662737324,2.971358076216334,0.9073603266925541,0.895484361778302,0.05324513077583335,0.1472705206526859,0.9053350063894827,0.895466128285269,0.0020253203030712,1.8233493033189683e-05,0.027362862737268977,0.0159325664700398,0.4938520549393618,0.4454544034796309,1.0408318361826363,2025-01-03,1,1,4,0.5796771381184866,0.0016508968291233572,0.9385953017345164,0.4149023469049983
2025-01-03 02:00:00,2.964732656007447,2.9647975251653538,0.8922440596798461,0.9086875145989122,0.03852351369406505,0.1472705206526859,0.8910322336813327,0.9086503463246521,0.0012260270844336,3.716827425996358e-05,0.032978077303297826,0.013102517964830725,0.49936803722599843,0.44402026912375114,1.1373368568363489,2025-01-03,2,1,4,0.5705192128288368,0.0009993699381976866,0.9356384774116442,0.40799023660491873
2025-01-03 03:00:00,2.965341023515381,2.9618398422089123,0.9643848748656612,0.9118606683528324,0.03960980910592697,0.1472705206526859,0.9657071537546642,0.9118026367548132,0.0,5.8031598019094084e-05,0.029135018002456325,0.017518705041878923,0.49196786888524935,0.4476578509838725,1.052734106156452,2025-01-03,3,1,4,0.6183328328168316,0.0,0.9358304718053635,0.4409775655058177
2025-01-03 04:00:00,2.971017951442446,2.9659301055979923,0.9671721447910616,0.9065645399148843,0.03781188149962547,0.1472705206526859,0.9685438644977125,0.9064710932630893,0.0,9.344665179509024e-05,0.029000896635433322,0.015575610779505452,0.4898611991517224,0.44535429458999676,1.0657562154969984,2025-01-03,4,1,4,0.6201491509240459,0.0,0.9376220506147687,0.44225208104224384
2025-01-03 05:00:00,2.9886237915423775,2.9893618973661247,0.9287937977530685,0.8964598536555777,0.03812851311902873,0.1472705206526859,0.9301167779302651,0.896351504629669,0.0,0.00010834902590870554,0.03195507315090685,0.024325232926758925,0.4918407604001622,0.45400678832243885,1.0975698338700433,2025-01-03,5,1,4,0.5955446637337359,0.0,0.9431782687753756,0.4247030811708915
2025-01-03 06:00:00,3.030923742158894,3.024115987019675,0.903932254680266,0.882563652777658,0.04607393303028953,0.1472705206526859,0.9053823433425496,0.8824309339870222,0.0,0.000132718790635775,0.0352179917936058,0.055952804491262026,0.497398819978414,0.4840924024712986,1.129383452243088,2025-01-03,6,1,4,0.5797074475059371,0.0,0.9565276887675052,0.4133348162543667
2025-01-03 07:00:00,3.054001383389266,3.042747461102724,0.891448097580128,0.865148913710478,0.05045803617248125,0.17483114666054564,0.891992998506543,0.8645866559012718,0.0,0.000562257809206075,0.025472365089414323,0.06119949211156238,0.4883385271614027,0.48693998318134735,1.14529026142961,2025-01-03,7,1,4,0.5711343811370898,0.0,0.9638107498756576,0.40762627255061157
2025-01-03 08:00:00,3.0267177662178724,3.0245402663767935,0.9484470487341694,0.8895728529504838,0.13994907191166664,0.2484667576309854,0.9007240365166665,0.8462409567571085,0.04772301221750282,0.04333189619337523,0.024505639314558524,0.07346660051578588,0.49114210203730396,0.5022803117719054,1.1532436660228713,2025-01-03,8,1,4,0.5767247792668344,0.038900399816572104,0.9552003269504072,0.4336897865805216
2025-01-03 09:00:00,2.999232528690823,3.019878453109942,1.207455570491113,1.1343404906823609,0.2812449677991118,0.29454121662742017,0.8888231758715424,0.8259421699938134,0.31863239461957044,0.30839832068854756,-0.0228790013495399,0.023513141198588425,0.4547364786878632,0.4814115530292745,1.0816630246835206,2025-01-03,9,1,4,0.5691047747478171,0.2597264290175531,0.9465262747592267,0.5521248122081768
2025-01-03 10:00:00,2.978246479497815,3.0000284907905406,1.4629471319572314,1.4712500335251717,0.280356610979889,0.2945408659833234,0.8017091564645107,0.8016092228969249,0.6612379754927206,0.6696408106282468,-0.05050835360037095,0.01033313088836665,0.4423226257291321,0.5014389412616527,0.2608716706589667,2025-01-03,10,1,4,0.5133265212797944,0.5389940916414663,0.9399032981228529,0.6689516618601927
2025-01-03 11:00:00,3.0109440415236794,3.009629126160709,1.5662640644329295,1.6670970341269524,0.21819372421239022,0.2669805906195604,0.8029223850394114,0.7778110080476446,0.7633416793935182,0.889286026079308,-0.05002464006884622,0.009700744259802024,0.4472991420728542,0.5247450271210854,0.0015906809186522,2025-01-03,11,1,4,0.5141033396544497,0.6222217572882127,0.9502223051628171,0.7161946771190217
2025-01-03 12:00:00,2.985711692318519,2.9769824075288795,1.518124662350486,1.73883530988965,0.1461889589361306,0.2209057809790288,0.8160259549365326,0.7795186447990221,0.7020987074139535,0.9593166650906281,-0.055292541657002495,0.008692993125621551,0.44411581964012703,0.533064408961575,0.0,2025-01-03,12,1,4,0.5224934271286891,0.5723008494230041,0.9422592408561595,0.694182307484773
2025-01-03 13:00:00,2.9528090034960313,2.949078150306163,1.5022851918881444,1.756797053747826,0.152401145076948,0.2209061316231256,0.8395296287445076,0.7979099276757682,0.6627555631436369,0.9588871260720577,-0.0555755114431137,0.008660032580523076,0.4482236152340466,0.5465221293964562,0.0,2025-01-03,13,1,4,0.5375425992827767,0.5402311209829563,0.931875497954336,0.686939502972355
2025-01-03 14:00:00,2.9514712962667695,2.9386307094422426,1.5176297282078641,1.6988741553987374,0.16298410988427905,0.2209056056569804,0.8763104412775159,0.8144463032804841,0.6413192869303481,0.8844278521182533,-0.05493120291525823,0.013189302378786724,0.4424542925874776,0.5498239695338991,0.0,2025-01-03,14,1,4,0.5610929933317552,0.5227577957143227,0.9314533316073391,0.6939559923910927
2025-01-03 15:00:00,2.955412535914713,2.95394158392867,1.4599785790337894,1.5148350947564309,0.15095561478792258,0.2209056056569804,0.9011027321412021,0.8248201088840788,0.5588758468925873,0.6900149858723523,-0.0428534423233024,0.01595307914970215,0.44522578352852243,0.5276189061383936,0.0,2025-01-03,15,1,4,0.5769672543664378,0.45555577658975743,0.932697145431781,0.6675942523078737
2025-01-03 16:00:00,3.008717451509049,3.000031997231509,1.2102935084884998,1.189235752577698,0.13507897605132102,0.2484662316648402,0.9609331343768397,0.8330602451586933,0.2493603741116601,0.3561755074190048,0.01955384337966035,0.02474688245315145,0.46543042235182897,0.49518976216862365,0.8961355464174358,2025-01-03,16,1,4,0.6152760749639612,0.20326081277400873,0.9495196167477631,0.5534224963815401
2025-01-03 17:00:00,3.0617225664006282,3.0818477843360115,0.9254461985609942,0.9117261963417126,0.07709909803650378,0.2945408659833234,0.9057347406598258,0.8515479551620572,0.019711457901168374,0.06017824117965535,0.034210240659425295,0.01228727043978905,0.4634541922223086,0.45271168435093717,1.1771038798026547,2025-01-03,17,1,4,0.579933084056957,0.016067376255050274,0.9662474741117971,0.4231723477671601
2025-01-03 18:00:00,3.1510631758222902,3.162623911693526,0.9901459953687839,0.8973503143393813,0.0383339905597489,0.2945408659833234,0.9886971339608389,0.8960517039269117,0.0015135552438031,0.001298610412469525,0.0372145592807401,0.015244076785988525,0.47197940214761525,0.4580788182184856,1.1496980382551953,2025-01-03,18,1,4,0.633053091988587,0.0012337424104762581,0.9944424317923598,0.4527571739383447
2025-01-03 19:00:00,3.147339335514358,3.1466959035967443,1.0928880468477915,0.9581581369948269,0.039807923020614526,0.2945410413053718,1.0800434276161512,0.9573583178100441,0.0128446192316401,0.000799819184782775,0.04997011491179505,0.010517745005327674,0.5025697684738072,0.46578089112657267,1.064230752496011,2025-01-03,19,1,4,0.6915412292086583,0.01047001855886993,0.9932672269155296,0.49973731736147486
2025-01-03 20:00:00,3.1523009494839664,3.13561379691763,1.1635347675371752,1.026055983287409,0.07240677873323173,0.266980415297512,1.1438027969563445,1.024774905079779,0.019731970580830677,0.001281078207629925,0.07830548905151702,0.017944211653336123,0.5422691671464647,0.48216052882002247,0.9265080078781814,2025-01-03,20,1,4,0.7323657289645669,0.016084096730206703,0.994833060155374,0.5320414520617558
2025-01-03 21:00:00,3.142179607630062,3.12351131591685,1.2279270494720782,1.0851752792947522,0.04443519784393157,0.2209057809790288,1.214420764829791,1.0834779865442299,0.013506284642286825,0.00169729275052215,0.07160958937917487,0.01676955392908255,0.5427456924740051,0.48970200673177877,0.5057657468305311,2025-01-03,21,1,4,0.7775817221910697,0.011009361065198857,0.9916388710056843,0.5614856630454393
2025-01-03 22:00:00,3.106419169418719,3.0911328400190667,1.242018559111911,1.1263603570055176,0.06729158264922845,0.19334533029321743,1.2373353565551557,1.1244577621363236,0.00491077057557345,0.00190259486919395,0.054920157626209276,0.022758905746388575,0.5307943390789429,0.4969503461786169,0.47714542040168073,2025-01-03,22,1,4,0.7922537108568857,0.0040029103344654945,0.9803532524215477,0.5679291896676718
