time,value
1123200,256.12
1126800,256.41
1130400,256.28
1134000,256.27
1137600,255.8
1141200,255.05
1144800,254.79
1148400,255.72
1152000,259.59
1155600,262.99
1159200,266.03
1162800,267.59
1166400,268.4
1170000,268.52
1173600,267.74
1177200,266.12
1180800,263.59
1184400,261.27
1188000,260.15
1191600,259.28
1195200,258.53
1198800,257.91
1202400,257.34
1206000,256.73
1209600,263.9
1213200,263.26
1216800,262.63
1220400,262.04
1224000,261.55
1227600,261.2
1231200,261.0
1234800,261.27
1238400,264.26
1242000,267.3
1245600,269.11
1249200,270.26
1252800,271.81
1256400,272.41
1260000,272.39
1263600,271.48
1267200,269.02
1270800,268.0
1274400,267.48
1278000,267.13
1281600,266.88
1285200,266.63
1288800,266.41
1292400,266.2
1296000,265.98
1299600,265.91
1303200,265.38
1306800,264.67
1310400,263.72
1314000,262.73
1317600,261.84
1321200,261.39
1324800,263.42
1328400,265.52
1332000,267.67
1335600,269.85
1339200,272.12
1342800,272.83
1346400,272.87
1350000,272.09
1353600,270.8
1357200,270.66
1360800,270.25
1364400,268.6
1368000,267.73
1371600,267.42
1375200,266.81
1378800,266.39
1382400,266.14
1386000,265.74
1389600,265.21
1393200,263.7
1396800,262.39
1400400,261.55
1404000,260.91
1407600,260.8
1411200,263.05
1414800,265.63
1418400,267.56
1422000,268.63
1425600,269.2
1429200,269.14
1432800,268.45
1436400,267.1
1440000,264.64
1443600,262.96
1447200,261.98
1450800,261.21
1454400,260.55
1458000,259.98
1461600,259.41
1465200,258.91
1468800,258.48
1472400,258.09
1476000,257.73
1479600,257.41
1483200,257.23
1486800,257.24
1490400,257.39
1494000,257.82
1497600,260.34
1501200,263.21
1504800,265.75
1508400,267.34
1512000,268.46
1515600,268.99
1519200,268.74
1522800,267.28
1526400,264.58
1530000,262.96
1533600,262.18
1537200,261.71
1540800,260.92
1544400,259.63
1548000,258.8
1551600,258.2
1555200,257.68
1558800,257.23
1562400,256.85
1566000,256.53
1569600,256.29
1573200,256.2
1576800,256.2
1580400,256.51
1584000,259.49
1587600,262.48
1591200,265.0
1594800,266.55
1598400,267.67
1602000,268.29
1605600,268.29
1609200,267.2
1612800,264.02
1616400,262.51
1620000,261.28
1623600,260.18
1627200,259.34
1630800,258.73
1634400,258.26
1638000,257.88
1641600,257.58
1645200,257.34
1648800,257.18
1652400,257.14
1656000,257.05
1659600,256.93
1663200,256.88
1666800,257.41
1670400,260.2
1674000,262.38
1677600,265.14
1681200,267.14
1684800,268.37
1688400,268.95
1692000,268.81
1695600,267.52
1699200,264.09
1702800,262.27
1706400,261.08
1710000,260.49
1713600,260.47
1717200,260.45
1720800,260.03
1724400,259.45
1728000,259.04
1731600,258.82
1735200,258.71
1738800,258.68
1742400,258.82
1746000,258.81
1749600,258.39
1753200,258.05
1756800,259.48
1760400,261.77
1764000,264.77
1767600,266.66
1771200,267.74
1774800,268.4
1778400,268.55
1782000,267.65
1785600,265.48
1789200,264.3
1792800,263.3
1796400,262.43
1800000,261.7
1803600,261.13
1807200,260.83
1810800,260.75
1814400,266.6
1818000,265.68
1821600,264.97
1825200,264.14
1828800,263.38
1832400,262.91
1836000,262.43
1839600,262.02
1843200,261.91
1846800,262.31
1850400,262.76
1854000,262.92
1857600,263.74
1861200,263.73
1864800,263.51
1868400,262.74
1872000,261.52
1875600,260.64
1879200,259.8
1882800,259.29
1886400,259.03
1890000,258.77
1893600,258.57
1897200,258.23
1900800,258.23
1904400,258.28
1908000,258.22
1911600,258.07
1915200,257.65
1918800,257.41
1922400,257.05
1926000,256.79
1929600,258.69
1933200,260.77
1936800,262.46
1940400,263.65
1944000,264.59
1947600,265.09
1951200,264.98
1954800,263.8
1958400,261.39
1962000,259.48
1965600,258.29
1969200,257.57
1972800,257.04
1976400,256.48
1980000,255.98
1983600,255.52
1987200,255.01
1990800,254.48
1994400,254.05
1998000,253.68
2001600,253.38
2005200,253.13
2008800,252.95
2012400,253.55
2016000,256.11
2019600,259.69
2023200,262.67
2026800,264.57
2030400,265.73
2034000,266.09
2037600,265.56
2041200,264.22
2044800,261.88
2048400,260.01
2052000,259.09
2055600,258.55
2059200,258.11
2062800,257.7
2066400,257.26
2070000,256.74
2073600,256.27
2077200,255.86
2080800,255.49
2084400,255.27
2088000,255.52
2091600,256.15
2095200,256.59
2098800,257.33
2102400,259.46
2106000,262.02
2109600,264.37
2113200,265.54
2116800,266.01
2120400,265.77
2124000,265.15
2127600,264.02
2131200,262.44
2134800,261.33
2138400,260.7
2142000,260.2
2145600,259.6
2149200,259.56
2152800,259.77
2156400,259.73
2160000,259.23
2163600,258.44
2167200,257.99
2170800,257.48
2174400,256.92
2178000,256.73
2181600,256.95
2185200,258.05
2188800,260.63
2192400,263.04
2196000,264.98
2199600,266.28
2203200,267.12
2206800,267.34
2210400,266.83
2214000,265.62
2217600,263.18
2221200,261.4
2224800,260.56
2228400,260.05
2232000,259.65
2235600,259.35
2239200,258.95
2242800,258.26
2246400,257.63
2250000,257.02
2253600,256.48
2257200,256.12
2260800,256.08
2264400,256.2
2268000,256.41
2271600,257.37
2275200,259.84
2278800,263.22
2282400,265.8
2286000,267.41
2289600,268.19
2293200,268.07
2296800,267.53
2300400,266.61
2304000,264.73
2307600,263.45
2311200,262.83
2314800,262.41
2318400,262.09
2322000,261.97
2325600,261.95
2329200,261.88
2332800,261.7
2336400,261.13
2340000,260.59
2343600,259.67
2347200,258.99
2350800,258.25
2354400,257.51
2358000,257.61
2361600,260.46
2365200,262.68
2368800,263.76
2372400,264.42
2376000,264.84
2379600,264.73
2383200,263.98
2386800,262.64
2390400,260.53
2394000,258.56
2397600,257.66
2401200,257.66
2404800,258.12
2408400,258.23
2412000,257.82
2415600,257.13
2419200,275.13
2422800,274.57
2426400,274.4
2430000,274.58
2433600,274.36
2437200,274.48
2440800,274.61
2444400,276.61
2448000,279.22
2451600,281.69
2455200,283.51
2458800,284.59
2462400,285.14
2466000,285.28
2469600,284.94
2473200,284.17
2476800,282.45
2480400,279.41
2484000,278.41
2487600,277.68
2491200,277.09
2494800,276.54
2498400,275.95
2502000,275.3
2505600,274.69
2509200,274.2
2512800,273.8
2516400,273.34
2520000,272.92
2523600,274.98
2527200,276.63
2530800,278.21
2534400,279.87
2538000,281.82
2541600,284.63
2545200,286.69
2548800,287.54
2552400,287.77
2556000,287.55
2559600,286.82
2563200,284.24
2566800,281.45
2570400,280.68
2574000,280.07
2577600,279.11
2581200,277.39
2584800,275.47
2588400,274.4
2592000,273.71
2595600,273.2
2599200,272.99
2602800,272.93
2606400,272.86
2610000,272.49
2613600,271.81
2617200,271.06
2620800,271.7
2624400,272.76
2628000,273.76
2631600,274.55
2635200,274.96
2638800,275.03
2642400,274.87
2646000,274.38
2649600,273.32
2653200,271.76
2656800,270.42
2660400,269.02
2664000,268.13
2667600,267.48
2671200,266.93
2674800,266.46
2678400,266.27
2682000,266.11
2685600,266.04
2689200,266.13
2692800,266.48
2696400,266.87
2700000,267.13
2703600,268.77
2707200,272.02
2710800,274.97
2714400,276.77
2718000,277.94
2721600,278.84
2725200,279.39
2728800,279.39
2732400,278.76
2736000,275.09
2739600,272.23
2743200,271.81
2746800,271.09
2750400,270.36
2754000,269.84
2757600,269.58
2761200,269.55
2764800,269.43
2768400,269.18
2772000,269.09
2775600,268.97
2779200,268.88
2782800,268.83
2786400,268.75
2790000,271.02
2793600,274.55
2797200,278.16
2800800,280.37
2804400,281.53
2808000,282.02
2811600,281.55
2815200,280.27
2818800,278.53
2822400,276.77
2826000,275.09
2829600,273.35
2833200,272.15
2836800,271.77
2840400,271.4
2844000,270.8
2847600,269.67
2851200,268.61
2854800,267.91
2858400,267.55
2862000,267.26
2865600,267.08
2869200,267.04
2872800,267.11
2876400,269.37
2880000,272.73
2883600,275.55
2887200,276.78
2890800,277.45
2894400,277.77
2898000,277.37
2901600,276.2
2905200,274.59
2908800,272.26
2912400,269.18
2916000,268.18
2919600,267.33
2923200,266.6
2926800,266.13
2930400,265.84
2934000,265.65
2937600,265.53
2941200,265.45
2944800,265.36
2948400,265.28
2952000,265.29
2955600,265.37
2959200,265.5
2962800,266.81
2966400,268.7
2970000,270.45
2973600,272.05
2977200,273.48
2980800,274.55
2984400,274.92
2988000,274.48
2991600,273.12
2995200,270.17
2998800,268.32
3002400,268.13
3006000,267.45
3009600,266.73
3013200,266.26
3016800,266.14
3020400,266.23
3024000,269.96
3027600,269.85
3031200,269.77
3034800,269.76
3038400,269.91
3042000,270.38
3045600,270.84
3049200,271.54
3052800,274.08
3056400,276.52
3060000,278.98
3063600,280.91
3067200,282.36
3070800,282.99
3074400,282.66
3078000,278.86
3081600,273.91
3085200,272.23
3088800,271.77
3092400,271.45
3096000,271.2
3099600,270.95
3103200,270.49
3106800,269.91
3110400,269.49
3114000,269.32
3117600,269.33
3121200,269.39
3124800,269.42
3128400,269.45
3132000,269.5
3135600,270.77
3139200,273.67
3142800,276.93
3146400,280.41
3150000,282.42
3153600,283.52
3157200,283.7
3160800,282.61
3164400,278.38
3168000,273.2
3171600,271.44
3175200,271.0
3178800,270.71
3182400,270.52
3186000,270.55
3189600,270.75
3193200,271.03
3196800,271.66
3200400,272.97
3204000,274.49
3207600,275.11
3211200,274.41
3214800,273.22
3218400,272.3
3222000,272.2
3225600,274.05
3229200,275.94
3232800,277.82
3236400,279.53
3240000,280.8
3243600,281.51
3247200,281.42
3250800,278.1
3254400,274.58
3258000,273.5
3261600,273.43
3265200,273.66
3268800,273.91
3272400,273.93
3276000,273.29
3279600,272.46
3283200,271.76
3286800,271.23
3290400,270.72
3294000,270.41
3297600,270.59
3301200,270.91
3304800,270.99
3308400,271.45
3312000,274.22
3315600,276.15
3319200,279.45
3322800,282.23
3326400,283.56
3330000,283.82
3333600,282.59
3337200,278.59
3340800,274.75
3344400,273.75
3348000,273.56
3351600,274.17
3355200,274.32
3358800,273.05
3362400,272.38
3366000,271.98
3369600,271.5
3373200,271.26
3376800,271.15
3380400,271.06
3384000,271.22
3387600,271.46
3391200,271.64
3394800,272.68
3398400,275.92
3402000,277.36
3405600,277.95
3409200,278.34
3412800,278.77
3416400,278.41
3420000,278.0
3423600,277.76
3427200,274.65
3430800,273.93
3434400,273.29
3438000,272.23
3441600,271.63
3445200,270.89
3448800,270.36
3452400,269.79
3456000,269.24
3459600,268.84
3463200,268.5
3466800,268.2
3470400,268.08
3474000,268.15
3477600,268.13
3481200,269.13
3484800,271.69
3488400,274.14
3492000,274.76
3495600,274.52
3499200,273.73
3502800,272.56
3506400,271.3
3510000,270.02
3513600,268.78
3517200,267.73
3520800,266.98
3524400,266.05
3528000,265.06
3531600,264.24
3535200,263.38
3538800,262.43
3542400,261.7
3546000,261.18
3549600,260.77
3553200,260.41
3556800,260.29
3560400,260.4
3564000,260.54
3567600,260.77
3571200,261.9
3574800,263.45
3578400,265.09
3582000,266.55
3585600,267.67
3589200,268.48
3592800,268.96
3596400,268.85
3600000,267.83
3603600,266.78
3607200,265.55
3610800,264.43
3614400,263.49
3618000,262.7
3621600,262.09
3625200,261.62
3628800,262.4
3632400,262.45
3636000,262.07
3639600,261.73
3643200,262.21
3646800,262.44
3650400,261.87
3654000,261.31
3657600,263.2
3661200,265.66
3664800,267.8
3668400,269.25
3672000,270.06
3675600,270.34
3679200,269.95
3682800,268.7
3686400,267.38
3690000,266.52
3693600,265.41
3697200,265.33
3700800,264.69
3704400,263.7
3708000,262.41
3711600,261.3
3715200,260.48
3718800,259.73
3722400,259.12
3726000,258.59
3729600,258.18
3733200,258.09
3736800,258.19
3740400,258.56
3744000,260.7
3747600,263.6
3751200,265.91
3754800,267.34
3758400,268.42
3762000,269.2
3765600,269.7
3769200,269.34
3772800,267.62
3776400,266.72
3780000,266.05
3783600,265.44
3787200,265.05
3790800,264.55
3794400,263.76
3798000,262.77
3801600,261.7
3805200,260.87
3808800,260.26
3812400,259.73
3816000,259.47
3819600,259.35
3823200,259.17
3826800,259.26
3830400,261.93
3834000,264.77
3837600,268.0
3841200,270.09
3844800,271.45
3848400,272.07
3852000,271.93
3855600,270.59
3859200,266.92
3862800,264.97
3866400,263.55
3870000,262.52
3873600,261.98
3877200,261.92
3880800,261.72
3884400,261.33
3888000,261.05
3891600,260.91
3895200,260.73
3898800,260.55
3902400,260.44
3906000,260.41
3909600,260.31
3913200,260.26
3916800,261.91
3920400,264.41
3924000,266.97
3927600,268.78
3931200,270.38
3934800,271.8
3938400,272.52
3942000,271.66
3945600,269.14
3949200,267.95
3952800,266.76
3956400,265.28
3960000,263.89
3963600,262.88
3967200,262.1
3970800,261.38
3974400,260.83
3978000,260.45
3981600,260.28
3985200,260.2
3988800,260.12
3992400,260.4
3996000,260.78
3999600,261.53
4003200,263.64
4006800,266.25
4010400,268.81
4014000,270.58
4017600,272.35
4021200,273.7
4024800,274.13
4028400,273.24
4032000,271.3
4035600,269.79
4039200,268.45
4042800,267.34
4046400,266.48
4050000,266.03
4053600,265.91
4057200,265.6
4060800,264.64
4064400,263.77
4068000,263.07
4071600,262.48
4075200,262.23
4078800,262.47
4082400,263.23
4086000,264.17
4089600,265.77
4093200,268.09
4096800,270.66
4100400,272.96
4104000,274.55
4107600,275.49
4111200,275.55
4114800,273.55
4118400,270.92
4122000,269.35
4125600,267.97
4129200,266.95
4132800,266.42
4136400,265.99
4140000,265.36
4143600,264.91
4147200,264.53
4150800,264.1
4154400,263.63
4158000,263.3
4161600,263.27
4165200,263.27
4168800,263.2
4172400,263.22
4176000,264.8
4179600,267.42
4183200,270.41
4186800,272.24
4190400,273.62
4194000,274.48
4197600,274.53
4201200,273.51
4204800,271.88
4208400,270.91
4212000,270.24
4215600,269.62
4219200,268.78
4222800,268.03
4226400,267.29
4230000,266.08
4233600,269.96
4237200,269.85
4240800,269.77
4244400,269.76
4248000,269.91
4251600,270.38
4255200,270.84
4258800,271.54
4262400,274.08
4266000,276.52
4269600,278.98
4273200,280.91
4276800,282.36
4280400,282.99
4284000,282.66
4287600,278.86
4291200,273.91
4294800,272.23
4298400,271.77
4302000,271.45
4305600,271.2
4309200,270.95
4312800,270.49
4316400,269.91
4320000,269.49
4323600,269.32
4327200,269.33
4330800,269.39
4334400,269.42
4338000,269.45
4341600,269.5
4345200,270.77
4348800,273.67
4352400,276.93
4356000,280.41
4359600,282.42
4363200,283.52
4366800,283.7
4370400,282.61
4374000,278.38
4377600,273.2
4381200,271.44
4384800,271.0
4388400,270.71
4392000,270.52
4395600,270.55
4399200,270.75
4402800,271.03
4406400,271.66
4410000,272.97
4413600,274.49
4417200,275.11
4420800,274.41
4424400,273.22
4428000,272.3
4431600,272.2
4435200,274.05
4438800,275.94
4442400,277.82
4446000,279.53
4449600,280.8
4453200,281.51
4456800,281.42
4460400,278.1
4464000,274.58
4467600,273.5
4471200,273.43
4474800,273.66
4478400,273.91
4482000,273.93
4485600,273.29
4489200,272.46
4492800,271.76
4496400,271.23
4500000,270.72
4503600,270.41
4507200,270.59
4510800,270.91
4514400,270.99
4518000,271.45
4521600,274.22
4525200,276.15
4528800,279.45
4532400,282.23
4536000,283.56
4539600,283.82
4543200,282.59
4546800,278.59
4550400,274.75
4554000,273.75
4557600,273.56
4561200,274.17
4564800,274.32
4568400,273.05
4572000,272.38
4575600,271.98
4579200,271.5
4582800,271.26
4586400,271.15
4590000,271.06
4593600,271.22
4597200,271.46
4600800,271.64
4604400,272.68
4608000,275.92
4611600,277.36
4615200,277.95
4618800,278.34
4622400,278.77
4626000,278.41
4629600,278.0
4633200,277.76
4636800,274.65
4640400,273.93
4644000,273.29
4647600,272.23
4651200,271.63
4654800,270.89
4658400,270.36
4662000,269.79
4665600,269.24
4669200,268.84
4672800,268.5
4676400,268.2
4680000,268.08
4683600,268.15
4687200,268.13
4690800,269.13
4694400,271.69
4698000,274.14
4701600,274.76
4705200,274.52
4708800,273.73
4712400,272.56
4716000,271.3
4719600,270.02
4723200,268.78
4726800,267.73
4730400,266.98
4734000,266.05
4737600,265.06
4741200,264.24
4744800,263.38
4748400,262.43
4752000,261.7
4755600,261.18
4759200,260.77
4762800,260.41
4766400,260.29
4770000,260.4
4773600,260.54
4777200,260.77
4780800,261.9
4784400,263.45
4788000,265.09
4791600,266.55
4795200,267.67
4798800,268.48
4802400,268.96
4806000,268.85
4809600,267.83
4813200,266.78
4816800,265.55
4820400,264.43
4824000,263.49
4827600,262.7
4831200,262.09
4834800,261.62
4838400,263.2
4842000,262.52
4845600,261.84
4849200,261.16
4852800,260.55
4856400,260.16
4860000,259.91
4863600,260.2
4867200,263.13
4870800,266.2
4874400,270.27
4878000,273.13
4881600,274.82
4885200,275.58
4888800,275.47
4892400,273.52
4896000,269.89
4899600,268.55
4903200,267.73
4906800,267.1
4910400,266.7
4914000,266.77
4917600,266.38
4921200,265.92
4924800,266.23
4928400,267.04
4932000,267.38
4935600,267.39
4939200,267.11
4942800,266.64
4946400,266.34
4950000,266.31
4953600,267.66
4957200,269.81
4960800,272.2
4964400,274.89
4968000,277.13
4971600,278.68
4975200,277.82
4978800,275.36
4982400,273.44
4986000,272.59
4989600,271.41
4993200,270.13
4996800,269.13
5000400,268.38
5004000,267.76
5007600,267.34
5011200,267.06
5014800,266.84
5018400,266.68
5022000,266.55
5025600,266.68
5029200,266.92
5032800,266.69
5036400,266.56
5040000,268.74
5043600,271.51
5047200,273.25
5050800,274.69
5054400,275.97
5058000,277.49
5061600,277.81
5065200,275.57
5068800,273.35
5072400,272.73
5076000,272.6
5079600,272.28
5083200,271.96
5086800,271.62
5090400,271.13
5094000,270.23
5097600,268.73
5101200,267.16
5104800,266.13
5108400,265.55
5112000,265.16
5115600,264.8
5119200,264.63
5122800,264.98
5126400,267.87
5130000,270.35
5133600,272.66
5137200,275.02
5140800,276.77
5144400,277.2
5148000,277.08
5151600,275.52
5155200,274.17
5158800,273.97
5162400,273.84
5166000,273.49
5169600,273.13
5173200,272.77
5176800,272.25
5180400,271.59
5184000,271.29
5187600,270.98
5191200,270.15
5194800,269.33
5198400,267.98
5202000,266.28
5205600,264.98
5209200,264.58
5212800,267.45
5216400,270.24
5220000,272.47
5223600,274.23
5227200,275.88
5230800,276.73
5234400,276.63
5238000,274.47
5241600,272.98
5245200,272.71
5248800,272.67
5252400,272.13
5256000,271.69
5259600,271.4
5263200,271.21
5266800,270.88
5270400,270.14
5274000,269.2
5277600,268.41
5281200,267.8
5284800,267.26
5288400,266.79
5292000,266.55
5295600,266.55
5299200,267.68
5302800,268.84
5306400,271.09
5310000,273.27
5313600,274.85
5317200,275.71
5320800,275.7
5324400,274.15
5328000,272.47
5331600,272.18
5335200,272.21
5338800,271.91
5342400,271.59
5346000,271.41
5349600,271.41
5353200,271.14
5356800,270.65
5360400,269.83
5364000,269.17
5367600,268.93
5371200,268.5
5374800,268.21
5378400,268.09
5382000,267.67
5385600,269.26
5389200,272.33
5392800,274.8
5396400,276.44
5400000,277.12
5403600,277.37
5407200,277.32
5410800,276.05
5414400,272.9
5418000,271.5
5421600,271.55
5425200,270.91
5428800,270.3
5432400,269.8
5436000,269.04
5439600,267.78
5443200,279.79
5446800,278.96
5450400,278.25
5454000,276.45
5457600,274.48
5461200,273.72
5464800,274.68
5468400,275.3
5472000,275.69
5475600,276.7
5479200,278.66
5482800,281.3
5486400,282.58
5490000,283.08
5493600,283.7
5497200,284.04
5500800,284.02
5504400,283.66
5508000,280.11
5511600,277.91
5515200,276.98
5518800,276.29
5522400,276.05
5526000,275.72
5529600,275.35
5533200,274.99
5536800,274.63
5540400,274.33
5544000,273.67
5547600,274.19
5551200,276.85
5554800,280.31
5558400,285.49
5562000,288.43
5565600,289.79
5569200,290.67
5572800,291.45
5576400,292.49
5580000,293.11
5583600,293.03
5587200,292.45
5590800,291.06
5594400,287.22
5598000,284.61
5601600,283.19
5605200,281.79
5608800,280.63
5612400,279.68
5616000,278.96
5619600,278.68
5623200,278.9
5626800,279.26
5630400,279.39
5634000,279.93
5637600,284.05
5641200,288.45
5644800,293.01
5648400,294.95
5652000,296.16
5655600,297.03
5659200,297.66
5662800,297.91
5666400,297.77
5670000,297.24
5673600,296.46
5677200,294.91
5680800,289.76
5684400,287.39
5688000,286.51
5691600,285.91
5695200,285.34
5698800,284.33
5702400,282.38
5706000,281.08
5709600,279.88
5713200,278.73
5716800,278.7
5720400,279.75
5724000,281.29
5727600,282.83
5731200,285.51
5734800,288.79
5738400,291.22
5742000,292.47
5745600,292.97
5749200,293.3
5752800,294.8
5756400,296.28
5760000,296.77
5763600,294.76
5767200,289.77
5770800,287.59
5774400,286.55
5778000,285.82
5781600,285.07
5785200,284.31
5788800,283.66
5792400,283.05
5796000,282.55
5799600,282.02
5803200,281.6
5806800,282.61
5810400,286.94
5814000,290.39
5817600,295.26
5821200,298.88
5824800,300.86
5828400,302.02
5832000,302.8
5835600,303.19
5839200,303.16
5842800,302.63
5846400,301.76
5850000,300.12
5853600,295.59
5857200,293.73
5860800,292.86
5864400,292.34
5868000,291.04
5871600,289.1
5875200,287.57
5878800,286.7
5882400,286.4
5886000,286.41
5889600,286.28
5893200,287.27
5896800,289.84
5900400,292.25
5904000,295.45
5907600,298.62
5911200,300.54
5914800,301.89
5918400,302.74
5922000,303.0
5925600,302.86
5929200,302.3
5932800,301.48
5936400,300.24
5940000,298.06
5943600,296.88
5947200,295.77
5950800,294.3
5954400,293.03
5958000,291.93
5961600,291.16
5965200,290.27
5968800,288.85
5972400,288.1
5976000,287.6
5979600,288.23
5983200,288.82
5986800,289.69
5990400,290.78
5994000,292.01
5997600,292.88
6001200,293.38
6004800,292.66
6008400,292.08
6012000,291.38
6015600,290.46
6019200,289.59
6022800,288.76
6026400,287.63
6030000,286.59
6033600,286.08
6037200,285.34
6040800,284.34
6044400,282.86
6048000,271.04
6051600,270.34
6055200,269.41
6058800,268.85
6062400,268.21
6066000,268.42
6069600,269.41
6073200,271.38
6076800,273.58
6080400,275.75
6084000,277.52
6087600,278.92
6091200,279.92
6094800,280.51
6098400,280.59
6102000,280.03
6105600,278.91
6109200,275.19
6112800,272.45
6116400,271.59
6120000,270.47
6123600,269.38
6127200,268.32
6130800,267.65
6134400,267.34
6138000,267.16
6141600,267.02
6145200,266.83
6148800,266.73
6152400,266.73
6156000,268.46
6159600,271.16
6163200,275.04
6166800,277.95
6170400,279.59
6174000,280.94
6177600,282.09
6181200,282.89
6184800,283.28
6188400,283.13
6192000,282.29
6195600,279.92
6199200,277.86
6202800,276.35
6206400,275.21
6210000,274.3
6213600,273.53
6217200,272.99
6220800,272.48
6224400,271.8
6228000,270.94
6231600,270.22
6235200,269.94
6238800,269.89
6242400,271.68
6246000,275.54
6249600,279.12
6253200,281.81
6256800,283.43
6260400,284.78
6264000,285.87
6267600,286.62
6271200,286.95
6274800,286.84
6278400,285.86
6282000,283.26
6285600,281.5
6289200,278.97
6292800,276.37
6296400,274.79
6300000,274.27
6303600,274.51
6307200,274.27
6310800,273.7
6314400,273.13
6318000,272.36
6321600,271.62
6325200,271.62
6328800,273.23
6332400,277.23
6336000,280.49
6339600,284.78
6343200,287.04
6346800,288.42
6350400,289.45
6354000,290.06
6357600,290.26
6361200,289.95
6364800,288.41
6368400,285.09
6372000,283.46
6375600,282.14
6379200,279.76
6382800,278.48
6386400,277.0
6390000,275.25
6393600,274.05
6397200,273.25
6400800,272.63
6404400,271.91
6408000,271.33
6411600,270.96
6415200,273.28
