time,value
1332000.0,259.34032
1335600.0,259.76452
1339200.0,260.19361
1342800.0,261.05812
1346400.0,260.67614
1350000.0,260.99281
1353600.0,259.16733
1357200.0,258.6769
1360800.0,258.4266
1364400.0,258.34742
1368000.0,258.14578
1371600.0,259.00314
1375200.0,257.79853
1378800.0,256.83508
1382400.0,256.76592
1386000.0,256.50859
1389600.0,256.08539
1393200.0,255.36922
1396800.0,255.11907
1400400.0,254.56499
1404000.0,254.65429
1407600.0,254.95031
1411200.0,257.33579
1414800.0,261.54885
1418400.0,263.06652
1422000.0,265.23903
1425600.0,267.71754
1429200.0,267.37147
1432800.0,269.12109
1436400.0,267.30116
1440000.0,264.34513
1443600.0,263.01423
1447200.0,261.8405
1450800.0,262.11344
1454400.0,260.57856
1458000.0,260.88831
1461600.0,260.84257
1465200.0,260.63055
1468800.0,260.34116
1472400.0,260.20342
1476000.0,258.5838
1479600.0,258.63085
1483200.0,258.22948
1486800.0,258.27004
1490400.0,258.39594
1494000.0,258.19411
1497600.0,261.5299
1501200.0,264.81037
1504800.0,268.57987
1508400.0,271.32165
1512000.0,273.22006
1515600.0,273.75736
1519200.0,272.49338
1522800.0,269.72336
1526400.0,266.31233
1530000.0,264.41718
1533600.0,263.28979
1537200.0,263.00788
1540800.0,262.70179
1544400.0,262.30064
1548000.0,261.75766
1551600.0,261.53375
1555200.0,262.05
1558800.0,261.95652
1562400.0,261.35634
1566000.0,260.77872
1569600.0,260.68211
1573200.0,260.13741
1576800.0,260.38687
1580400.0,259.84344
1584000.0,261.65791
1587600.0,265.05046
1591200.0,268.58202
1594800.0,270.04348
1598400.0,271.97933
1602000.0,272.00323
1605600.0,270.57768
1609200.0,268.89189
1612800.0,266.53159
1616400.0,264.95945
1620000.0,264.35403
1623600.0,263.67096
1627200.0,263.36788
1630800.0,263.95747
1634400.0,263.17457
1638000.0,263.62659
1641600.0,263.50757
1645200.0,262.41323
1648800.0,261.6937
1652400.0,261.88101
1656000.0,262.08348
1659600.0,262.05006
1663200.0,261.92373
1666800.0,262.74396
1670400.0,263.2243
1674000.0,265.34712
1677600.0,267.84688
1681200.0,269.27151
1684800.0,268.76577
1688400.0,267.61585
1692000.0,267.77223
1695600.0,266.77164
1699200.0,264.87167
1702800.0,262.42275
1706400.0,261.85
1710000.0,261.64895
1713600.0,261.16177
1717200.0,261.38856
1720800.0,262.15067
1724400.0,262.89317
1728000.0,262.58607
1731600.0,262.66124
1735200.0,262.13606
1738800.0,261.99286
1742400.0,261.47898
1746000.0,260.9082
1749600.0,260.79061
1753200.0,260.82731
1756800.0,264.42473
1760400.0,266.19297
1764000.0,268.23265
1767600.0,269.09898
1771200.0,268.92434
1774800.0,269.78464
1778400.0,268.64799
1782000.0,268.22739
1785600.0,265.76416
1789200.0,265.23798
1792800.0,265.15295
1796400.0,264.99097
1800000.0,264.18174
1803600.0,264.10412
1807200.0,262.97405
1810800.0,261.9585
1814400.0,260.97732
1818000.0,260.88267
1821600.0,261.72982
1825200.0,261.38156
1828800.0,262.04085
1832400.0,262.21583
1836000.0,261.84275
1839600.0,261.70762
1843200.0,263.87169
1846800.0,266.56637
1850400.0,269.88802
1854000.0,274.18276
1857600.0,274.92724
1861200.0,274.96024
1864800.0,275.34966
1868400.0,272.8497
1872000.0,270.56005
1875600.0,269.74962
1879200.0,268.75829
1882800.0,267.03069
1886400.0,266.04889
1890000.0,265.82221
1893600.0,265.77255
1897200.0,264.35073
1900800.0,263.49589
1904400.0,262.91842
1908000.0,262.41926
1911600.0,262.40251
1915200.0,261.7198
1918800.0,260.88066
1922400.0,260.18214
1926000.0,260.46109
1929600.0,263.39103
1933200.0,266.01876
1936800.0,268.22206
1940400.0,268.33319
1944000.0,270.78753
1947600.0,271.06378
1951200.0,271.66248
1954800.0,271.23158
1958400.0,268.39552
1962000.0,267.6159
1965600.0,267.74442
1969200.0,267.53285
1972800.0,266.50756
1976400.0,266.1973
1980000.0,265.79185
1983600.0,265.81137
1987200.0,265.70043
1990800.0,265.00518
1994400.0,266.12867
1998000.0,264.46955
2001600.0,262.8977
2005200.0,263.05875
2008800.0,261.45683
2012400.0,261.12866
2016000.0,263.72321
2019600.0,265.73834
2023200.0,267.89168
2026800.0,269.20162
2030400.0,270.11391
2034000.0,269.54321
2037600.0,271.0916
2041200.0,270.54322
2044800.0,269.83561
2048400.0,268.26954
2052000.0,267.76903
2055600.0,266.32645
2059200.0,266.78853
2062800.0,266.25417
2066400.0,265.97734
2070000.0,263.66889
2073600.0,263.18308
2077200.0,263.35327
2080800.0,261.68579
2084400.0,260.32678
2088000.0,259.3471
2091600.0,259.86432
2095200.0,259.87157
2098800.0,260.00865
2102400.0,261.85272
2106000.0,264.77938
2109600.0,266.82205
2113200.0,267.8987
2116800.0,269.02626
2120400.0,269.04853
2124000.0,268.88418
2127600.0,267.66115
2131200.0,264.77832
2134800.0,263.6871
2138400.0,262.45105
2142000.0,261.01319
2145600.0,259.98841
2149200.0,259.24426
2152800.0,259.0871
2156400.0,258.94033
2160000.0,257.76111
2163600.0,257.2822
2167200.0,257.2582
2170800.0,256.88742
2174400.0,256.9786
2178000.0,257.12583
2181600.0,257.34695
2185200.0,257.41063
2188800.0,259.80879
2192400.0,263.37459
2196000.0,265.54879
2199600.0,267.0794
2203200.0,267.89488
2206800.0,269.23742
2210400.0,267.97326
2214000.0,266.19
2217600.0,264.17078
2221200.0,261.58861
2224800.0,261.26777
2228400.0,261.34431
2232000.0,261.38673
2235600.0,259.31094
2239200.0,258.34698
2242800.0,257.77525
2246400.0,257.40436
2250000.0,257.52442
2253600.0,257.46719
2257200.0,257.2743
2260800.0,256.3084
2264400.0,256.64759
2268000.0,256.33725
2271600.0,256.64368
2275200.0,259.73695
2278800.0,262.56748
2282400.0,265.97856
2286000.0,267.5
2289600.0,268.39145
2293200.0,268.5342
2296800.0,268.54127
2300400.0,267.37809
2304000.0,264.64466
2307600.0,263.04558
2311200.0,261.10811
2314800.0,259.4626
2318400.0,259.07701
2322000.0,258.45178
2325600.0,258.43211
2329200.0,258.29063
2332800.0,258.04733
2336400.0,257.96043
2340000.0,257.84335
2343600.0,257.48252
2347200.0,257.56312
2350800.0,258.00604
2354400.0,257.96062
2358000.0,257.55511
2361600.0,260.75268
2365200.0,262.51825
2368800.0,264.51423
2372400.0,266.18691
2376000.0,267.68836
2379600.0,267.75182
2383200.0,268.17024
2386800.0,266.8678
2390400.0,262.99855
2394000.0,261.81097
2397600.0,261.18965
2401200.0,260.81155
2404800.0,261.04812
2408400.0,261.20531
2412000.0,260.55146
2415600.0,259.61668
2419200.0,259.01259
2422800.0,258.60511
2426400.0,258.56012
2430000.0,258.2165
2433600.0,259.35973
2437200.0,260.14225
2440800.0,259.50421
2444400.0,258.59548
2448000.0,259.02621
2451600.0,262.14496
2455200.0,264.78379
2458800.0,267.71253
2462400.0,267.64345
2466000.0,268.24191
2469600.0,268.60504
2473200.0,268.43289
2476800.0,265.82838
2480400.0,264.57649
2484000.0,263.66745
2487600.0,262.36579
2491200.0,261.25403
2494800.0,261.56754
2498400.0,260.2958
2502000.0,260.21282
2505600.0,260.81416
2509200.0,260.81912
2512800.0,259.51911
2516400.0,258.90517
2520000.0,259.60109
2523600.0,259.90381
2527200.0,258.31165
2530800.0,257.55842
2534400.0,258.82479
2538000.0,261.23982
2541600.0,264.47242
2545200.0,266.66708
2548800.0,269.3347
2552400.0,270.93543
2556000.0,271.49293
2559600.0,269.54907
2563200.0,265.82853
2566800.0,264.69111
2570400.0,263.91645
2574000.0,263.16593
2577600.0,262.20442
2581200.0,261.83431
2584800.0,261.43079
2588400.0,260.96824
2592000.0,260.3325
2595600.0,259.45584
2599200.0,258.79365
2602800.0,258.86343
2606400.0,257.92853
2610000.0,257.37544
2613600.0,258.48667
2617200.0,259.20171
2620800.0,261.03497
2624400.0,263.47212
2628000.0,266.7789
2631600.0,269.48572
2635200.0,271.15356
2638800.0,272.0894
2642400.0,272.0939
2646000.0,269.96858
2649600.0,266.7715
2653200.0,265.85722
2656800.0,263.85231
2660400.0,262.30705
2664000.0,261.40525
2667600.0,260.67803
2671200.0,260.11746
2674800.0,259.41368
2678400.0,259.51387
2682000.0,259.3234
2685600.0,259.693
2689200.0,259.72335
2692800.0,259.73759
2696400.0,259.67811
2700000.0,259.91652
2703600.0,259.18072
2707200.0,262.3244
2710800.0,264.13542
2714400.0,267.0361
2718000.0,269.04183
2721600.0,270.78881
2725200.0,271.80641
2728800.0,271.18069
2732400.0,268.91108
2736000.0,265.98346
2739600.0,264.56001
2743200.0,263.83385
2746800.0,262.48154
2750400.0,262.28501
2754000.0,262.04501
2757600.0,260.93759
2761200.0,260.10506
2764800.0,260.20109
2768400.0,260.37367
2772000.0,259.80854
2775600.0,260.03742
2779200.0,258.847
2782800.0,258.63347
2786400.0,258.79728
2790000.0,259.45428
2793600.0,261.40829
2797200.0,263.32086
2800800.0,265.56851
2804400.0,268.99008
2808000.0,271.20246
2811600.0,272.13912
2815200.0,271.87225
2818800.0,271.128
2822400.0,267.77779
2826000.0,266.09984
2829600.0,265.59695
2833200.0,264.48289
2836800.0,263.84008
2840400.0,263.34999
2844000.0,262.44743
2847600.0,261.18978
2851200.0,260.5089
2854800.0,261.05958
2858400.0,261.90958
2862000.0,261.79052
2865600.0,261.50522
2869200.0,261.33015
2872800.0,261.39179
2876400.0,262.13322
2880000.0,263.67378
2883600.0,266.44488
2887200.0,269.0502
2890800.0,270.43211
2894400.0,271.83513
2898000.0,272.75873
2901600.0,272.4565
2905200.0,270.76018
2908800.0,266.80676
2912400.0,264.96836
2916000.0,263.89174
2919600.0,263.52628
2923200.0,262.8424
2926800.0,262.47695
2930400.0,262.38292
2934000.0,261.34436
2937600.0,261.37441
2941200.0,260.96226
2944800.0,260.776
2948400.0,261.78722
2952000.0,261.59654
2955600.0,261.74476
2959200.0,261.54781
2962800.0,260.78045
2966400.0,262.07938
2970000.0,264.91317
2973600.0,268.06344
2977200.0,271.84143
2980800.0,273.44715
2984400.0,274.26717
2988000.0,273.6307
2991600.0,271.47037
2995200.0,267.35968
2998800.0,264.56188
3002400.0,264.59888
3006000.0,263.5909
3009600.0,262.55041
3013200.0,262.91566
3016800.0,262.19476
3020400.0,262.45239
3024000.0,262.51357
3027600.0,262.74991
3031200.0,262.19594
3034800.0,262.97434
3038400.0,262.23844
3042000.0,262.25087
3045600.0,262.62487
3049200.0,262.24991
3052800.0,263.11037
3056400.0,265.30963
3060000.0,269.12163
3063600.0,271.31065
3067200.0,272.72092
3070800.0,271.96469
3074400.0,270.14401
3078000.0,269.73483
3081600.0,268.5268
3085200.0,268.27111
3088800.0,268.35892
3092400.0,268.24273
3096000.0,267.96025
3099600.0,266.79758
3103200.0,265.73297
3106800.0,264.55588
3110400.0,263.55901
3114000.0,262.81701
3117600.0,261.71535
3121200.0,260.5966
3124800.0,260.93842
3128400.0,262.3772
3132000.0,261.54288
3135600.0,260.90459
3139200.0,264.49913
3142800.0,267.03222
3146400.0,272.31589
3150000.0,274.70389
3153600.0,276.22634
3157200.0,276.30682
3160800.0,276.34005
3164400.0,274.7184
3168000.0,271.03847
3171600.0,269.33782
3175200.0,268.89477
3178800.0,268.22379
3182400.0,267.5874
3186000.0,267.5275
3189600.0,266.72224
3193200.0,265.98446
3196800.0,266.99895
3200400.0,267.66315
3204000.0,267.14419
3207600.0,267.13766
3211200.0,267.25401
3214800.0,266.58139
3218400.0,265.92625
3222000.0,265.93534
3225600.0,267.213
3229200.0,269.56635
3232800.0,271.55721
3236400.0,274.53837
3240000.0,276.6149
3243600.0,278.68532
3247200.0,278.24468
3250800.0,275.618
3254400.0,273.79835
3258000.0,271.13772
3261600.0,270.67022
3265200.0,269.74798
3268800.0,269.76031
3272400.0,270.46589
3276000.0,270.32724
3279600.0,268.75501
3283200.0,268.17634
3286800.0,268.00593
3290400.0,267.00427
3294000.0,266.45942
3297600.0,266.22008
3301200.0,266.76515
3304800.0,267.23366
3308400.0,265.79045
3312000.0,269.28135
3315600.0,271.04295
3319200.0,273.04494
3322800.0,273.97199
3326400.0,275.06251
3330000.0,276.04441
3333600.0,276.74591
3337200.0,274.31231
3340800.0,272.42126
3344400.0,271.71672
3348000.0,272.23246
3351600.0,271.95268
3355200.0,271.52304
3358800.0,271.5387
3362400.0,271.13917
3366000.0,270.55177
3369600.0,269.04385
3373200.0,267.94084
3376800.0,267.23936
3380400.0,267.18558
3384000.0,266.79042
3387600.0,265.82517
3391200.0,265.31914
3394800.0,265.3477
3398400.0,267.97559
3402000.0,270.76443
3405600.0,272.10985
3409200.0,274.98083
3412800.0,276.14112
3416400.0,276.50759
3420000.0,276.82726
3423600.0,275.15786
3427200.0,274.08749
3430800.0,274.30412
3434400.0,274.18732
3438000.0,273.1618
3441600.0,272.14505
3445200.0,271.74058
3448800.0,271.51428
3452400.0,270.30212
3456000.0,270.51908
3459600.0,269.50687
3463200.0,268.18483
3466800.0,268.05294
3470400.0,266.55521
3474000.0,266.9415
3477600.0,266.00385
3481200.0,264.78317
3484800.0,267.89997
3488400.0,271.44842
3492000.0,273.00679
3495600.0,274.02925
3499200.0,276.13501
3502800.0,277.11451
3506400.0,277.52045
3510000.0,274.60532
3513600.0,272.77524
3517200.0,272.3203
3520800.0,271.00666
3524400.0,271.52475
3528000.0,271.3017
3531600.0,271.10369
3535200.0,271.00241
3538800.0,270.78018
3542400.0,270.3124
3546000.0,270.27261
3549600.0,269.19123
3553200.0,268.39562
3556800.0,267.67977
3560400.0,267.06407
3564000.0,266.9087
3567600.0,267.14938
3571200.0,268.30322
3574800.0,268.62059
3578400.0,271.344
3582000.0,274.22995
3585600.0,276.1016
3589200.0,275.99024
3592800.0,275.98119
3596400.0,274.15727
3600000.0,272.36445
3603600.0,271.64957
3607200.0,271.77475
3610800.0,271.32992
3614400.0,269.84768
3618000.0,268.8306
3621600.0,270.44273
3625200.0,270.05815
3628800.0,269.02882
3632400.0,267.49887
3636000.0,267.32723
3639600.0,267.41503
3643200.0,266.20275
3646800.0,265.19223
3650400.0,264.78948
3654000.0,265.41656
3657600.0,267.43788
3661200.0,268.88769
3664800.0,272.26075
3668400.0,275.44113
3672000.0,274.98789
3675600.0,273.38544
3679200.0,274.22195
3682800.0,273.05305
3686400.0,270.86451
3690000.0,269.27255
3693600.0,267.28592
3697200.0,269.1249
3700800.0,268.86374
3704400.0,267.68565
3708000.0,268.24081
3711600.0,267.3641
3715200.0,264.93255
3718800.0,265.30363
3722400.0,264.30903
3726000.0,263.38787
3729600.0,262.33806
3733200.0,262.02299
3736800.0,261.34441
3740400.0,260.33416
3744000.0,261.08742
3747600.0,262.28538
3751200.0,263.34898
3754800.0,263.64078
3758400.0,264.73739
3762000.0,265.09696
3765600.0,265.01868
3769200.0,264.018
3772800.0,263.10102
3776400.0,262.1884
3780000.0,260.79331
3783600.0,260.19205
3787200.0,258.94178
3790800.0,257.80485
3794400.0,257.46642
3798000.0,256.01754
3801600.0,256.30318
3805200.0,258.0141
3808800.0,258.24713
3812400.0,257.61298
3816000.0,256.20345
3819600.0,257.04164
3823200.0,256.456
3826800.0,255.92887
3830400.0,257.41831
3834000.0,259.68414
3837600.0,260.50147
3841200.0,262.44964
3844800.0,263.30937
3848400.0,263.41352
3852000.0,263.74964
3855600.0,262.05804
3859200.0,260.57361
3862800.0,259.11045
3866400.0,257.71898
3870000.0,257.24159
3873600.0,257.22144
3877200.0,257.22848
3880800.0,256.61848
3884400.0,256.37637
3888000.0,256.22185
3891600.0,254.99308
3895200.0,254.65284
3898800.0,254.06214
3902400.0,254.01212
3906000.0,254.43517
3909600.0,253.72394
3913200.0,254.21734
3916800.0,257.26442
3920400.0,260.22209
3924000.0,262.59368
3927600.0,264.65358
3931200.0,265.4727
3934800.0,265.71496
3938400.0,265.30515
3942000.0,264.02989
3945600.0,261.75919
3949200.0,260.25478
3952800.0,259.34482
3956400.0,258.47864
3960000.0,258.25524
3963600.0,258.84561
3967200.0,258.9014
3970800.0,258.26946
3974400.0,257.2984
3978000.0,256.75358
3981600.0,255.33823
3985200.0,255.22661
3988800.0,256.35523
3992400.0,258.07305
3996000.0,258.88146
3999600.0,258.29953
4003200.0,260.33994
4006800.0,263.99157
4010400.0,265.97573
4014000.0,266.74494
4017600.0,267.39285
4021200.0,266.50839
4024800.0,265.85843
4028400.0,264.4876
4032000.0,262.38532
4035600.0,261.6736
4039200.0,261.59908
4042800.0,260.49951
4046400.0,259.40063
4050000.0,259.36572
4053600.0,259.25273
4057200.0,258.71272
4060800.0,258.85387
4064400.0,258.65962
4068000.0,258.55137
4071600.0,258.04327
4075200.0,258.16692
4078800.0,257.69665
4082400.0,257.63849
4086000.0,258.76802
4089600.0,261.9438
4093200.0,264.29938
4096800.0,265.61987
4100400.0,267.22254
4104000.0,267.27798
4107600.0,267.01447
4111200.0,266.53638
4114800.0,265.16776
4118400.0,263.55058
4122000.0,261.58801
4125600.0,261.41671
4129200.0,261.08531
4132800.0,261.02132
4136400.0,260.62107
4140000.0,259.84394
4143600.0,258.96209
4147200.0,258.09807
4150800.0,257.4627
4154400.0,256.79162
4158000.0,256.51816
4161600.0,256.32563
4165200.0,256.88323
4168800.0,256.64075
4172400.0,257.60247
4176000.0,260.02971
4179600.0,263.30319
4183200.0,265.58435
4186800.0,267.29176
4190400.0,267.88853
4194000.0,267.92345
4197600.0,267.32478
4201200.0,266.77377
4204800.0,265.0139
4208400.0,263.8992
4212000.0,263.05712
4215600.0,262.40236
4219200.0,262.54536
4222800.0,262.82439
4226400.0,263.35619
4230000.0,262.52669
4233600.0,261.4312
4237200.0,259.95404
4240800.0,258.93122
4244400.0,258.15739
4248000.0,256.66998
4251600.0,255.90234
4255200.0,256.15339
4258800.0,256.857
4262400.0,259.73804
4266000.0,261.87508
4269600.0,262.9595
4273200.0,263.90167
4276800.0,264.34728
4280400.0,264.32604
4284000.0,263.40286
4287600.0,262.64252
4291200.0,260.69883
4294800.0,259.61315
4298400.0,259.01619
4302000.0,258.30237
4305600.0,259.02258
4309200.0,258.52116
4312800.0,258.58842
4316400.0,257.79362
4320000.0,256.56906
4323600.0,256.33835
4327200.0,256.69647
4330800.0,255.71911
4334400.0,256.23019
4338000.0,256.14528
4341600.0,254.95939
4345200.0,256.07237
4348800.0,257.32869
4352400.0,260.16341
4356000.0,263.27367
4359600.0,266.20779
4363200.0,268.75751
4366800.0,270.25663
4370400.0,270.1239
4374000.0,269.45268
4377600.0,266.5775
4381200.0,264.85646
4384800.0,264.37109
4388400.0,262.88637
4392000.0,262.20388
4395600.0,261.23271
4399200.0,260.16954
4402800.0,259.4119
4406400.0,258.7978
4410000.0,258.20232
4413600.0,257.38802
4417200.0,256.71173
4420800.0,255.91372
4424400.0,255.82634
4428000.0,256.71566
4431600.0,256.7279
4435200.0,260.86601
4438800.0,265.10006
4442400.0,267.88464
4446000.0,269.09013
4449600.0,269.91528
4453200.0,269.49223
4456800.0,268.37536
4460400.0,267.16907
4464000.0,264.76831
4467600.0,262.14482
4471200.0,260.76409
4474800.0,260.31762
4478400.0,259.42987
4482000.0,258.74928
4485600.0,258.7265
4489200.0,258.90046
4492800.0,257.76106
4496400.0,257.03455
4500000.0,256.49949
4503600.0,257.7464
4507200.0,258.08888
4510800.0,257.59674
4514400.0,256.21824
4518000.0,257.53433
4521600.0,259.51581
4525200.0,264.07024
4528800.0,264.05271
4532400.0,265.73971
4536000.0,266.79585
4539600.0,264.77273
4543200.0,265.65439
4546800.0,263.88036
4550400.0,261.89995
4554000.0,261.33453
4557600.0,260.03049
4561200.0,258.98268
4564800.0,258.70837
4568400.0,257.43508
4572000.0,257.61764
4575600.0,256.59334
4579200.0,254.92144
4582800.0,254.39479
4586400.0,253.66432
4590000.0,252.52263
4593600.0,251.5492
4597200.0,250.93038
4600800.0,250.23594
4604400.0,251.35511
4608000.0,253.45472
4611600.0,255.07471
4615200.0,256.20534
4618800.0,257.37317
4622400.0,258.04371
4626000.0,258.45034
4629600.0,258.63551
4633200.0,257.77857
4636800.0,256.16773
4640400.0,256.32
4644000.0,255.14136
4647600.0,254.19244
4651200.0,252.86538
4654800.0,252.91516
4658400.0,251.81932
4662000.0,250.86906
4665600.0,250.25667
4669200.0,250.63335
4672800.0,251.76785
4676400.0,251.06304
4680000.0,251.00564
4683600.0,250.24008
4687200.0,250.67309
4690800.0,251.4441
4694400.0,253.59957
4698000.0,256.87263
4701600.0,258.69639
4705200.0,260.57284
4708800.0,262.47138
4712400.0,263.68684
4716000.0,263.42101
4719600.0,262.81167
