time,value
1328400,5.2
1332000,6.13
1335600,6.27
1339200,5.95
1342800,5.51
1346400,4.93
1350000,2.84
1353600,1.72
1357200,1.51
1360800,1.38
1364400,1.28
1368000,1.31
1371600,1.44
1375200,1.55
1378800,1.61
1382400,1.69
1386000,1.78
1389600,1.78
1393200,1.77
1396800,1.75
1400400,1.84
1404000,2.1
1407600,2.63
1411200,3.8
1414800,5.92
1418400,8.24
1422000,9.05
1425600,9.07
1429200,8.72
1432800,8.02
1436400,6.31
1440000,3.77
1443600,3.01
1447200,2.89
1450800,2.79
1454400,2.85
1458000,3.53
1461600,3.6
1465200,3.04
1468800,2.66
1472400,2.88
1476000,3.57
1479600,4.24
1483200,4.26
1486800,3.83
1490400,3.55
1494000,3.85
1497600,5.64
1501200,6.32
1504800,6.6
1508400,6.66
1512000,6.54
1515600,6.43
1519200,6.13
1522800,5.37
1526400,2.48
1530000,1.04
1533600,0.37
1537200,0.86
1540800,1.28
1544400,1.59
1548000,1.75
1551600,1.73
1555200,1.71
1558800,1.73
1562400,1.77
1566000,1.81
1569600,1.73
1573200,1.61
1576800,1.67
1580400,1.87
1584000,3.42
1587600,6.91
1591200,8.95
1594800,9.12
1598400,8.79
1602000,8.19
1605600,7.57
1609200,6.99
1612800,5.8
1616400,4.29
1620000,2.76
1623600,1.77
1627200,1.59
1630800,1.68
1634400,1.87
1638000,1.96
1641600,1.94
1645200,1.86
1648800,1.73
1652400,1.63
1656000,1.51
1659600,1.48
1663200,1.5
1666800,1.86
1670400,3.13
1674000,3.28
1677600,3.56
1681200,3.9
1684800,4.33
1688400,4.79
1692000,5.06
1695600,4.84
1699200,2.74
1702800,1.43
1706400,1.3
1710000,1.54
1713600,1.92
1717200,2.24
1720800,2.47
1724400,2.62
1728000,2.59
1731600,2.34
1735200,2.12
1738800,1.98
1742400,1.81
1746000,1.62
1749600,1.48
1753200,1.46
1756800,2.77
1760400,3.48
1764000,4.84
1767600,5.62
1771200,6.14
1774800,6.4
1778400,6.3
1782000,5.67
1785600,3.08
1789200,1.62
1792800,1.13
1796400,1.1
1800000,1.19
1803600,1.32
1807200,1.53
1810800,1.76
1814400,1.46
1818000,1.45
1821600,1.42
1825200,1.44
1828800,1.38
1832400,1.35
1836000,1.38
1839600,1.43
1843200,2.16
1846800,2.99
1850400,4.3
1854000,5.48
1857600,6.83
1861200,8.08
1864800,8.6
1868400,8.08
1872000,6.67
1875600,5.18
1879200,4.24
1882800,3.69
1886400,3.33
1890000,3.27
1893600,3.1
1897200,2.61
1900800,2.2
1904400,1.87
1908000,1.61
1911600,1.49
1915200,1.41
1918800,1.34
1922400,1.34
1926000,1.33
1929600,2.03
1933200,1.59
1936800,0.64
1940400,0.17
1944000,0.46
1947600,0.76
1951200,1.07
1954800,1.32
1958400,1.05
1962000,1.35
1965600,1.45
1969200,1.38
1972800,1.29
1976400,1.22
1980000,1.14
1983600,1.08
1987200,1.04
1990800,0.96
1994400,0.93
1998000,0.93
2001600,0.81
2005200,0.71
2008800,0.67
2012400,1.08
2016000,1.99
2019600,3.31
2023200,4.8
2026800,6.19
2030400,8.17
2034000,9.51
2037600,9.97
2041200,9.59
2044800,8.94
2048400,9.31
2052000,9.9
2055600,9.56
2059200,8.67
2062800,7.95
2066400,7.68
2070000,7.48
2073600,7.02
2077200,6.59
2080800,5.77
2084400,4.98
2088000,4.3
2091600,3.92
2095200,3.56
2098800,3.76
2102400,5.42
2106000,7.29
2109600,8.33
2113200,8.9
2116800,9.41
2120400,9.56
2124000,9.06
2127600,7.78
2131200,5.54
2134800,4.21
2138400,3.89
2142000,3.31
2145600,2.98
2149200,3.01
2152800,2.87
2156400,2.28
2160000,1.98
2163600,1.64
2167200,1.49
2170800,1.43
2174400,1.4
2178000,1.42
2181600,1.46
2185200,1.5
2188800,2.63
2192400,3.34
2196000,3.63
2199600,4.18
2203200,4.61
2206800,4.8
2210400,4.71
2214000,3.92
2217600,1.68
2221200,1.44
2224800,1.5
2228400,1.65
2232000,1.82
2235600,2.14
2239200,2.49
2242800,2.47
2246400,2.2
2250000,2.17
2253600,2.15
2257200,2.14
2260800,2.2
2264400,2.38
2268000,2.57
2271600,3.08
2275200,4.75
2278800,5.64
2282400,7.54
2286000,8.22
2289600,8.47
2293200,8.28
2296800,7.56
2300400,6.02
2304000,2.91
2307600,1.65
2311200,1.42
2314800,1.42
2318400,1.65
2322000,2.31
2325600,2.8
2329200,2.62
2332800,2.67
2336400,2.7
2340000,2.74
2343600,2.81
2347200,2.8
2350800,2.62
2354400,2.38
2358000,2.48
2361600,2.97
2365200,2.78
2368800,2.27
2372400,1.79
2376000,1.53
2379600,1.52
2383200,1.66
2386800,1.91
2390400,1.53
2394000,1.73
2397600,2.83
2401200,3.82
2404800,3.98
2408400,3.76
2412000,3.44
2415600,3.01
2419200,0.97
2422800,0.94
2426400,0.91
2430000,0.89
2433600,0.94
2437200,1.06
2440800,1.28
2444400,2.03
2448000,3.21
2451600,3.34
2455200,3.25
2458800,3.14
2462400,3.05
2466000,2.99
2469600,2.99
2473200,2.81
2476800,1.46
2480400,1.64
2484000,1.69
2487600,1.45
2491200,1.16
2494800,0.94
2498400,0.92
2502000,1.13
2505600,1.25
2509200,1.13
2512800,1.01
2516400,1.12
2520000,1.28
2523600,1.4
2527200,1.59
2530800,2.13
2534400,3.67
2538000,5.2
2541600,6.13
2545200,6.27
2548800,5.95
2552400,5.51
2556000,4.93
2559600,2.84
2563200,1.72
2566800,1.51
2570400,1.38
2574000,1.28
2577600,1.31
2581200,1.44
2584800,1.55
2588400,1.61
2592000,1.69
2595600,1.78
2599200,1.78
2602800,1.77
2606400,1.75
2610000,1.84
2613600,2.1
2617200,2.63
2620800,3.8
2624400,5.92
2628000,8.24
2631600,9.05
2635200,9.07
2638800,8.72
2642400,8.02
2646000,6.31
2649600,3.77
2653200,3.01
2656800,2.89
2660400,2.79
2664000,2.85
2667600,3.53
2671200,3.6
2674800,3.04
2678400,2.66
2682000,2.88
2685600,3.57
2689200,4.24
2692800,4.26
2696400,3.83
2700000,3.55
2703600,3.85
2707200,5.64
2710800,6.32
2714400,6.6
2718000,6.66
2721600,6.54
2725200,6.43
2728800,6.13
2732400,5.37
2736000,2.48
2739600,1.04
2743200,0.37
2746800,0.86
2750400,1.28
2754000,1.59
2757600,1.75
2761200,1.73
2764800,1.71
2768400,1.73
2772000,1.77
2775600,1.81
2779200,1.73
2782800,1.61
2786400,1.67
2790000,1.87
2793600,3.42
2797200,6.91
2800800,8.95
2804400,9.12
2808000,8.79
2811600,8.19
2815200,7.57
2818800,6.99
2822400,5.8
2826000,4.29
2829600,2.76
2833200,1.77
2836800,1.59
2840400,1.68
2844000,1.87
2847600,1.96
2851200,1.94
2854800,1.86
2858400,1.73
2862000,1.63
2865600,1.51
2869200,1.48
2872800,1.5
2876400,1.86
2880000,3.13
2883600,3.28
2887200,3.56
2890800,3.9
2894400,4.33
2898000,4.79
2901600,5.06
2905200,4.84
2908800,2.74
2912400,1.43
2916000,1.3
2919600,1.54
2923200,1.92
2926800,2.24
2930400,2.47
2934000,2.62
2937600,2.59
2941200,2.34
2944800,2.12
2948400,1.98
2952000,1.81
2955600,1.62
2959200,1.48
2962800,1.46
2966400,2.77
2970000,3.48
2973600,4.84
2977200,5.62
2980800,6.14
2984400,6.4
2988000,6.3
2991600,5.67
2995200,3.08
2998800,1.62
3002400,1.13
3006000,1.1
3009600,1.19
3013200,1.32
3016800,1.53
3020400,1.76
3024000,3.63
3027600,3.82
3031200,3.74
3034800,3.58
3038400,3.47
3042000,3.38
3045600,3.26
3049200,3.19
3052800,3.24
3056400,3.29
3060000,3.33
3063600,3.37
3067200,3.33
3070800,3.26
3074400,3.21
3078000,3.16
3081600,2.17
3085200,1.43
3088800,1.56
3092400,1.93
3096000,2.81
3099600,3.98
3103200,4.35
3106800,4.51
3110400,4.45
3114000,4.18
3117600,3.89
3121200,3.85
3124800,3.8
3128400,3.84
3132000,3.82
3135600,4.06
3139200,4.41
3142800,4.17
3146400,3.82
3150000,3.72
3153600,3.87
3157200,4.14
3160800,4.45
3164400,4.53
3168000,2.88
3171600,1.99
3175200,1.66
3178800,1.57
3182400,1.77
3186000,2.15
3189600,2.74
3193200,3.29
3196800,3.48
3200400,3.5
3204000,3.49
3207600,3.12
3211200,2.37
3214800,1.91
3218400,1.66
3222000,1.74
3225600,2.28
3229200,1.32
3232800,0.64
3236400,0.33
3240000,0.41
3243600,0.63
3247200,0.88
3250800,0.94
3254400,1.09
3258000,1.26
3261600,1.19
3265200,1.06
3268800,0.95
3272400,0.89
3276000,0.8
3279600,0.63
3283200,0.48
3286800,0.57
3290400,0.64
3294000,0.67
3297600,0.71
3301200,0.75
3304800,0.79
3308400,1.49
3312000,1.76
3315600,1.66
3319200,1.6
3322800,1.55
3326400,1.42
3330000,1.26
3333600,1.23
3337200,0.85
3340800,1.18
3344400,1.32
3348000,1.29
3351600,1.25
3355200,1.18
3358800,1.04
3362400,0.87
3366000,0.7
3369600,0.6
3373200,0.63
3376800,0.69
3380400,0.72
3384000,0.72
3387600,0.65
3391200,0.53
3394800,0.4
3398400,0.38
3402000,1.12
3405600,2.15
3409200,2.7
3412800,3.05
3416400,3.18
3420000,2.96
3423600,1.39
3427200,1.6
3430800,1.73
3434400,1.77
3438000,1.82
3441600,1.81
3445200,1.9
3448800,2.3
3452400,2.68
3456000,2.73
3459600,2.56
3463200,2.49
3466800,2.62
3470400,2.8
3474000,3.11
3477600,3.59
3481200,4.46
3484800,6.24
3488400,8.06
3492000,9.5
3495600,9.96
3499200,9.59
3502800,8.91
3506400,8.38
3510000,7.79
3513600,6.45
3517200,5.03
3520800,4.77
3524400,4.67
3528000,4.45
3531600,3.83
3535200,3.27
3538800,2.75
3542400,2.42
3546000,2.24
3549600,2.25
3553200,2.74
3556800,3.61
3560400,3.96
3564000,4.2
3567600,4.74
3571200,5.56
3574800,7.46
3578400,8.67
3582000,8.91
3585600,8.74
3589200,8.24
3592800,7.54
3596400,5.78
3600000,2.85
3603600,2.14
3607200,2.08
3610800,2.11
3614400,2.09
3618000,2.01
3621600,1.97
3625200,1.96
3628800,0.97
3632400,0.94
3636000,0.91
3639600,0.89
3643200,0.94
3646800,1.06
3650400,1.28
3654000,2.03
3657600,3.21
3661200,3.34
3664800,3.25
3668400,3.14
3672000,3.05
3675600,2.99
3679200,2.99
3682800,2.81
3686400,1.46
3690000,1.64
3693600,1.69
3697200,1.45
3700800,1.16
3704400,0.94
3708000,0.92
3711600,1.13
3715200,1.25
3718800,1.13
3722400,1.01
3726000,1.12
3729600,1.28
3733200,1.4
3736800,1.59
3740400,2.13
3744000,3.67
3747600,5.2
3751200,6.13
3754800,6.27
3758400,5.95
3762000,5.51
3765600,4.93
3769200,2.84
3772800,1.72
3776400,1.51
3780000,1.38
3783600,1.28
3787200,1.31
3790800,1.44
3794400,1.55
3798000,1.61
3801600,1.69
3805200,1.78
3808800,1.78
3812400,1.77
3816000,1.75
3819600,1.84
3823200,2.1
3826800,2.63
3830400,3.8
3834000,5.92
3837600,8.24
3841200,9.05
3844800,9.07
3848400,8.72
3852000,8.02
3855600,6.31
3859200,3.77
3862800,3.01
3866400,2.89
3870000,2.79
3873600,2.85
3877200,3.53
3880800,3.6
3884400,3.04
3888000,2.66
3891600,2.88
3895200,3.57
3898800,4.24
3902400,4.26
3906000,3.83
3909600,3.55
3913200,3.85
3916800,5.64
3920400,6.32
3924000,6.6
3927600,6.66
3931200,6.54
3934800,6.43
3938400,6.13
3942000,5.37
3945600,2.48
3949200,1.04
3952800,0.37
3956400,0.86
3960000,1.28
3963600,1.59
3967200,1.75
3970800,1.73
3974400,1.71
3978000,1.73
3981600,1.77
3985200,1.81
3988800,1.73
3992400,1.61
3996000,1.67
3999600,1.87
4003200,3.42
4006800,6.91
4010400,8.95
4014000,9.12
4017600,8.79
4021200,8.19
4024800,7.57
4028400,6.99
4032000,5.8
4035600,4.29
4039200,2.76
4042800,1.77
4046400,1.59
4050000,1.68
4053600,1.87
4057200,1.96
4060800,1.94
4064400,1.86
4068000,1.73
4071600,1.63
4075200,1.51
4078800,1.48
4082400,1.5
4086000,1.86
4089600,3.13
4093200,3.28
4096800,3.56
4100400,3.9
4104000,4.33
4107600,4.79
4111200,5.06
4114800,4.84
4118400,2.74
4122000,1.43
4125600,1.3
4129200,1.54
4132800,1.92
4136400,2.24
4140000,2.47
4143600,2.62
4147200,2.59
4150800,2.34
4154400,2.12
4158000,1.98
4161600,1.81
4165200,1.62
4168800,1.48
4172400,1.46
4176000,2.77
4179600,3.48
4183200,4.84
4186800,5.62
4190400,6.14
4194000,6.4
4197600,6.3
4201200,5.67
4204800,3.08
4208400,1.62
4212000,1.13
4215600,1.1
4219200,1.19
4222800,1.32
4226400,1.53
4230000,1.76
4233600,1.46
4237200,1.45
4240800,1.42
4244400,1.44
4248000,1.38
4251600,1.35
4255200,1.38
4258800,1.43
4262400,2.16
4266000,2.99
4269600,4.3
4273200,5.48
4276800,6.83
4280400,8.08
4284000,8.6
4287600,8.08
4291200,6.67
4294800,5.18
4298400,4.24
4302000,3.69
4305600,3.33
4309200,3.27
4312800,3.1
4316400,2.61
4320000,2.2
4323600,1.87
4327200,1.61
4330800,1.49
4334400,1.41
4338000,1.34
4341600,1.34
4345200,1.33
4348800,2.03
4352400,1.59
4356000,0.64
4359600,0.17
4363200,0.46
4366800,0.76
4370400,1.07
4374000,1.32
4377600,1.05
4381200,1.35
4384800,1.45
4388400,1.38
4392000,1.29
4395600,1.22
4399200,1.14
4402800,1.08
4406400,1.04
4410000,0.96
4413600,0.93
4417200,0.93
4420800,0.81
4424400,0.71
4428000,0.67
4431600,1.08
4435200,1.99
4438800,3.31
4442400,4.8
4446000,6.19
4449600,8.17
4453200,9.51
4456800,9.97
4460400,9.59
4464000,8.94
4467600,9.31
4471200,9.9
4474800,9.56
4478400,8.67
4482000,7.95
4485600,7.68
4489200,7.48
4492800,7.02
4496400,6.59
4500000,5.77
4503600,4.98
4507200,4.3
4510800,3.92
4514400,3.56
4518000,3.76
4521600,5.42
4525200,7.29
4528800,8.33
4532400,8.9
4536000,9.41
4539600,9.56
4543200,9.06
4546800,7.78
4550400,5.54
4554000,4.21
4557600,3.89
4561200,3.31
4564800,2.98
4568400,3.01
4572000,2.87
4575600,2.28
4579200,1.98
4582800,1.64
4586400,1.49
4590000,1.43
4593600,1.4
4597200,1.42
4600800,1.46
4604400,1.5
4608000,2.63
4611600,3.34
4615200,3.63
4618800,4.18
4622400,4.61
4626000,4.8
4629600,4.71
4633200,3.92
4636800,1.68
4640400,1.44
4644000,1.5
4647600,1.65
4651200,1.82
4654800,2.14
4658400,2.49
4662000,2.47
4665600,2.2
4669200,2.17
4672800,2.15
4676400,2.14
4680000,2.2
4683600,2.38
4687200,2.57
4690800,3.08
4694400,4.75
4698000,5.64
4701600,7.54
4705200,8.22
4708800,8.47
4712400,8.28
4716000,7.56
4719600,6.02
4723200,2.91
4726800,1.65
4730400,1.42
4734000,1.42
4737600,1.65
4741200,2.31
4744800,2.8
4748400,2.62
4752000,2.67
4755600,2.7
4759200,2.74
4762800,2.81
4766400,2.8
4770000,2.62
4773600,2.38
4777200,2.48
4780800,2.97
4784400,2.78
4788000,2.27
4791600,1.79
4795200,1.53
4798800,1.52
4802400,1.66
4806000,1.91
4809600,1.53
4813200,1.73
4816800,2.83
4820400,3.82
4824000,3.98
4827600,3.76
4831200,3.44
4834800,3.01
4838400,3.63
4842000,3.82
4845600,3.74
4849200,3.58
4852800,3.47
4856400,3.38
4860000,3.26
4863600,3.19
4867200,3.24
4870800,3.29
4874400,3.33
4878000,3.37
4881600,3.33
4885200,3.26
4888800,3.21
4892400,3.16
4896000,2.17
4899600,1.43
4903200,1.56
4906800,1.93
4910400,2.81
4914000,3.98
4917600,4.35
4921200,4.51
4924800,4.45
4928400,4.18
4932000,3.89
4935600,3.85
4939200,3.8
4942800,3.84
4946400,3.82
4950000,4.06
4953600,4.41
4957200,4.17
4960800,3.82
4964400,3.72
4968000,3.87
4971600,4.14
4975200,4.45
4978800,4.53
4982400,2.88
4986000,1.99
4989600,1.66
4993200,1.57
4996800,1.77
5000400,2.15
5004000,2.74
5007600,3.29
5011200,3.48
5014800,3.5
5018400,3.49
5022000,3.12
5025600,2.37
5029200,1.91
5032800,1.66
5036400,1.74
5040000,2.28
5043600,1.32
5047200,0.64
5050800,0.33
5054400,0.41
5058000,0.63
5061600,0.88
5065200,0.94
5068800,1.09
5072400,1.26
5076000,1.19
5079600,1.06
5083200,0.95
5086800,0.89
5090400,0.8
5094000,0.63
5097600,0.48
5101200,0.57
5104800,0.64
5108400,0.67
5112000,0.71
5115600,0.75
5119200,0.79
5122800,1.49
5126400,1.76
5130000,1.66
5133600,1.6
5137200,1.55
5140800,1.42
5144400,1.26
5148000,1.23
5151600,0.85
5155200,1.18
5158800,1.32
5162400,1.29
5166000,1.25
5169600,1.18
5173200,1.04
5176800,0.87
5180400,0.7
5184000,0.6
5187600,0.63
5191200,0.69
5194800,0.72
5198400,0.72
5202000,0.65
5205600,0.53
5209200,0.4
5212800,0.38
5216400,1.12
5220000,2.15
5223600,2.7
5227200,3.05
5230800,3.18
5234400,2.96
5238000,1.39
5241600,1.6
5245200,1.73
5248800,1.77
5252400,1.82
5256000,1.81
5259600,1.9
5263200,2.3
5266800,2.68
5270400,2.73
5274000,2.56
5277600,2.49
5281200,2.62
5284800,2.8
5288400,3.11
5292000,3.59
5295600,4.46
5299200,6.24
5302800,8.06
5306400,9.5
5310000,9.96
5313600,9.59
5317200,8.91
5320800,8.38
5324400,7.79
5328000,6.45
5331600,5.03
5335200,4.77
5338800,4.67
5342400,4.45
5346000,3.83
5349600,3.27
5353200,2.75
5356800,2.42
5360400,2.24
5364000,2.25
5367600,2.74
5371200,3.61
5374800,3.96
5378400,4.2
5382000,4.74
5385600,5.56
5389200,7.46
5392800,8.67
5396400,8.91
5400000,8.74
5403600,8.24
5407200,7.54
5410800,5.78
5414400,2.85
5418000,2.14
5421600,2.08
5425200,2.11
5428800,2.09
5432400,2.01
5436000,1.97
5439600,1.96
5443200,3.41
5446800,3.37
5450400,3.15
5454000,2.91
5457600,2.65
5461200,2.5
5464800,2.56
5468400,3.9
5472000,3.74
5475600,4.92
5479200,5.02
5482800,5.08
5486400,5.21
5490000,5.18
5493600,4.95
5497200,4.42
5500800,2.01
5504400,1.8
5508000,1.81
5511600,1.74
5515200,1.66
5518800,1.64
5522400,1.69
5526000,1.74
5529600,1.75
5533200,1.74
5536800,1.71
5540400,1.65
5544000,1.48
5547600,1.19
5551200,0.84
5554800,0.44
5558400,0.11
5562000,1.23
5565600,1.91
5569200,2.26
5572800,2.39
5576400,2.41
5580000,2.42
5583600,2.15
5587200,1.29
5590800,1.78
5594400,1.89
5598000,1.92
5601600,1.95
5605200,2.0
5608800,2.06
5612400,2.1
5616000,2.06
5619600,2.01
5623200,2.01
5626800,2.05
5630400,2.0
5634000,1.88
5637600,1.73
5641200,2.48
5644800,2.89
5648400,4.23
5652000,5.78
5655600,6.66
5659200,7.17
5662800,7.23
5666400,6.99
5670000,6.35
5673600,3.54
5677200,2.2
5680800,2.13
5684400,2.18
5688000,2.32
5691600,2.52
5695200,2.82
5698800,3.03
5702400,3.06
5706000,3.03
5709600,3.0
5713200,3.05
5716800,2.97
5720400,2.78
5724000,2.69
5727600,3.61
5731200,3.48
5734800,5.13
5738400,6.26
5742000,6.74
5745600,7.01
5749200,6.98
5752800,6.55
5756400,5.74
5760000,2.78
5763600,1.94
5767200,1.99
5770800,2.08
5774400,2.23
5778000,2.45
5781600,2.64
5785200,2.61
5788800,2.49
5792400,2.48
5796000,2.52
5799600,2.52
5803200,2.47
5806800,2.41
5810400,2.43
5814000,3.49
5817600,3.77
5821200,5.18
5824800,6.67
5828400,7.85
5832000,8.72
5835600,8.68
5839200,8.12
5842800,7.37
5846400,5.05
5850000,2.44
5853600,2.28
5857200,2.22
5860800,1.99
5864400,1.74
5868000,1.61
5871600,1.33
5875200,0.76
5878800,0.13
5882400,0.86
5886000,1.39
5889600,1.7
5893200,2.1
5896800,2.76
5900400,4.55
5904000,5.31
5907600,7.21
5911200,8.04
5914800,8.18
5918400,7.55
5922000,6.69
5925600,6.28
5929200,6.06
5932800,4.09
5936400,2.64
5940000,3.02
5943600,3.77
5947200,4.45
5950800,4.96
5954400,5.1
5958000,5.05
5961600,4.82
5965200,4.59
5968800,4.42
5972400,4.13
5976000,3.81
5979600,3.53
5983200,3.53
5986800,4.96
5990400,4.83
5994000,6.19
5997600,7.7
6001200,8.18
6004800,8.14
6008400,8.02
6012000,7.68
6015600,6.95
6019200,4.24
6022800,3.09
6026400,3.05
6030000,3.07
6033600,3.02
6037200,3.03
6040800,3.21
6044400,3.52
6048000,4.64
6051600,3.85
6055200,3.18
6058800,3.14
6062400,3.13
6066000,3.48
6069600,4.54
6073200,5.75
6076800,5.61
6080400,5.17
6084000,4.6
6087600,3.96
6091200,3.48
6094800,3.49
6098400,3.82
6102000,4.24
6105600,4.45
6109200,2.84
6112800,3.14
6116400,3.53
6120000,3.11
6123600,2.59
6127200,2.17
6130800,1.91
6134400,1.8
6138000,1.82
6141600,1.78
6145200,1.53
6148800,1.36
6152400,1.29
6156000,2.05
6159600,2.24
6163200,2.53
6166800,2.47
6170400,1.87
6174000,1.47
6177600,1.35
6181200,1.36
6184800,1.12
6188400,0.73
6192000,0.15
6195600,0.6
6199200,1.07
6202800,1.3
6206400,1.39
6210000,1.41
6213600,1.4
6217200,1.32
6220800,1.25
6224400,1.25
6228000,1.3
6231600,1.36
6235200,1.42
6238800,1.42
6242400,1.33
6246000,2.6
6249600,2.58
6253200,2.48
6256800,1.97
6260400,1.45
6264000,1.12
6267600,1.22
6271200,1.5
6274800,1.65
6278400,1.25
6282000,0.52
6285600,0.75
6289200,1.35
6292800,1.58
6296400,1.62
6300000,1.56
6303600,1.38
6307200,1.24
6310800,1.23
6314400,1.28
6318000,1.33
6321600,1.41
6325200,1.37
6328800,1.07
6332400,1.77
6336000,1.57
6339600,1.65
6343200,1.42
6346800,1.54
6350400,1.73
6354000,1.95
6357600,2.43
6361200,2.99
6364800,1.93
6368400,1.2
6372000,1.37
6375600,1.47
6379200,1.71
6382800,2.48
6386400,3.09
6390000,2.86
6393600,2.88
6397200,3.08
6400800,3.29
6404400,3.03
6408000,2.73
6411600,2.33
6415200,2.76
